target_id	length	eff_length	est_counts	tpm
Solyc02g083450.3.1	2196	2017	15	3.42642
Solyc12g010660.1.1	750	571	0	0
Solyc12g009460.1.1	2595	2416	0	0
Solyc01g044307.1.1	2574	2395	118	22.7003
Solyc01g086640.2.1	2162	1983	167	38.8016
Solyc02g061900.1.1	915	736	0	0
Solyc07g005280.3.1	1020	841	0	0
Solyc04g010150.1.1	237	58.1281	0	0
Solyc01g105270.3.1	1803	1624	6	1.70224
Solyc01g101130.3.1	3038	2859	56	9.02464
Solyc12g011370.2.1	1761	1582	17	4.95106
Solyc08g065710.2.1	1890	1711	0	0
Solyc01g058470.1.1	195	23.5677	0	0
Solyc12g099730.2.1	1542	1363	0	0
Solyc05g050805.1.1	980	801	6	3.45124
Solyc09g015000.3.1	471	292	46.8335	73.8974
Solyc09g097860.3.1	2438	2259	0	0
Solyc12g042080.2.1	939	760	101.793	61.7108
Solyc10g085220.2.1	1059	880	35	18.3249
Solyc09g065990.3.1	3196	3017	31	4.73415
Solyc04g077140.3.1	1859	1680	19	5.21075
Solyc08g081770.3.1	1499	1320	1	0.349045
Solyc01g090180.3.1	819	640	6	4.31944
Solyc07g006320.3.1	1795	1616	75	21.3833
Solyc09g090760.3.1	3710	3531	8	1.04387
Solyc06g073460.3.1	803	624	126	93.034
Solyc09g065155.1.1	1182	1003	5	2.29681
Solyc01g010900.3.1	1773	1594	0	0
Solyc01g016435.1.1	330	151	0	0
Solyc04g072450.3.1	1085	906	947	481.59
Solyc02g080580.1.1	468	289	0	0
Solyc01g097750.1.1	603	424	0	0
Solyc04g072280.3.1	1852	1673	34	9.36351
Solyc01g008640.3.1	1993	1814	13	3.30188
Solyc11g062260.2.1	3954	3775	12	1.4646
Solyc01g009565.1.1	339	160	0	0
Solyc01g103720.3.1	4436	4257	122	13.2042
Solyc04g077555.1.1	438	259	0	0
Solyc08g076960.1.1	696	517	16	14.2589
Solyc12g038600.2.1	873	694	28	18.5889
Solyc11g063690.2.1	732	553	0	0
Solyc09g082505.1.1	915	736	36	22.5362
Solyc02g021640.3.1	2653	2474	31	5.77322
Solyc05g045650.3.1	2784	2605	16	2.82988
Solyc03g117510.3.1	2064	1885	64	15.6432
Solyc01g088450.2.1	690	511	3	2.70493
Solyc02g063400.2.1	1089	910	0	0
Solyc10g045730.1.1	375	196	0	0
Solyc01g057355.1.1	513	334	0	0
Solyc01g106010.3.1	1481	1302	15	5.30806
Solyc05g051900.3.1	1784	1605	213.954	61.4187
Solyc08g068660.1.1	297	118	0	0
Solyc06g065590.3.1	1126	947	220	107.036
Solyc03g118960.2.1	723	544	0	0
Solyc04g081650.3.1	1168	989	0	0
Solyc10g050113.1.1	729	550	0	0
Solyc06g073550.3.1	3580	3401	76	10.2959
Solyc02g085650.3.1	1218	1039	10.0595	4.46083
Solyc01g008130.3.1	2388	2209	43	8.96868
Solyc07g009310.3.1	568	389	0	0
Solyc03g043820.1.1	381	202	0	0
Solyc06g007900.1.1	156	10.3458	0	0
Solyc01g067560.3.1	4081	3902	73	8.61969
Solyc02g084930.3.1	2485	2306	6	1.1988
Solyc11g039815.1.1	252	73.0112	0	0
Solyc01g107800.3.1	980	801	6	3.45124
Solyc08g082460.3.1	2879	2700	0	0
Solyc02g085040.3.1	1351	1172	82	32.2361
Solyc09g005210.3.1	896	717	13	8.35372
Solyc02g069580.3.1	4924	4745	266.754	25.9018
Solyc06g083230.3.1	3261	3082	49.9309	7.46436
Solyc10g006020.3.1	1525	1346	23	7.87297
Solyc09g015200.1.1	186	19.0638	0	0
Solyc10g062120.1.1	381	202	0	0
Solyc12g017910.2.1	2986	2807	202	33.1562
Solyc01g065830.1.1	522	343	0	0
Solyc09g007340.3.1	2423	2244	10	2.05321
Solyc02g078260.3.1	3748	3569	157	20.2679
Solyc05g055630.3.1	1443	1264	6	2.18706
Solyc11g006580.2.1	1491	1312	13	4.56526
Solyc01g008485.1.1	396	217	0	0
Solyc03g119530.3.1	2864	2685	240	41.1835
Solyc08g076940.1.1	315	136	94	318.453
Solyc02g093400.2.1	2482	2303	0	0
Solyc04g009515.1.1	279	100	0	0
Solyc03g082560.3.1	2769	2590	26.4152	4.69906
Solyc03g093680.3.1	976	797	711	411.024
Solyc01g014320.3.1	999	820	6	3.37127
Solyc05g008750.3.1	864	685	70	47.0829
Solyc02g079295.1.1	189	20.4424	0	0
Solyc07g016110.1.1	756	577	0	0
Solyc09g014910.3.1	760	581	0	0
Solyc07g064600.3.1	1615	1436	84.0718	26.9744
Solyc05g032825.1.1	939	760	0	0
Solyc01g090020.2.1	1028	849	0	0
Solyc12g062430.1.1	276	97.0001	0	0
Solyc09g020153.1.1	1927	1748	0	0
Solyc08g042063.1.1	1596	1417	0	0
Solyc01g065500.3.1	2979	2800	22	3.6201
Solyc06g074610.1.1	114	5.81021	0	0
Solyc09g005120.3.1	2261	2082	31	6.8602
Solyc04g081200.3.1	4327	4148	50	5.55376
Solyc01g079330.3.1	3411	3232	88	12.5449
Solyc01g100850.3.1	1487	1308	69	24.3051
Solyc12g062220.1.1	657	478	0	0
Solyc10g011940.2.1	4905	4726	5	0.487452
Solyc10g055477.1.1	384	205	0	0
Solyc05g056595.1.1	1744	1565	19	5.59365
Solyc10g052480.1.1	684	505	0	0
Solyc02g065340.2.1	1070	891	0	0
Solyc12g005710.2.1	888	709	0	0
Solyc04g025997.1.1	1231	1052	0	0
Solyc04g072160.3.1	4900	4721	45	4.39172
Solyc01g093960.3.1	5106	4927	48	4.48864
Solyc04g051320.1.1	150	9.35544	0	0
Solyc04g077910.1.1	843	664	0	0
Solyc02g093280.2.1	1402	1223	0	0
Solyc07g006810.3.1	5428	5249	5	0.438883
Solyc04g077430.3.1	2792	2613	49.9758	8.81204
Solyc11g066890.1.1	1284	1105	53	22.0988
Solyc01g066740.3.1	6343	6164	37	2.76564
Solyc02g062990.1.1	708	529	0	0
Solyc09g089940.1.1	1914	1735	158	41.9579
Solyc01g067350.3.1	1104	925	0	0
Solyc04g016420.3.1	4229	4050	7.13644	0.811862
Solyc04g050935.1.1	429	250	0	0
Solyc03g111590.3.1	5298	5119	185	16.6511
Solyc01g086995.1.1	1995	1816	0	0
Solyc12g035420.2.1	567	388	1.03355	1.22731
Solyc11g007150.2.1	81	4.3003	0	0
Solyc09g064780.3.1	4672	4493	20	2.05092
Solyc04g025300.3.1	4164	3985	191.831	22.1793
Solyc11g021260.1.1	600	421	64.4649	70.55
Solyc02g072460.1.1	465	286	0	0
Solyc01g013910.1.1	126	6.66748	0	0
Solyc11g005230.1.1	1263	1084	0	0
Solyc06g069697.1.1	1241	1062	10.909	4.73276
Solyc05g052310.3.1	1303	1124	136	55.7479
Solyc04g079750.3.1	895	716	0	0
Solyc10g081210.2.1	1643	1464	2	0.629426
Solyc12g041880.2.1	2844	2665	207.431	35.8618
Solyc08g015635.1.1	681	502	0	0
Solyc02g081410.3.1	2248	2069	51	11.357
Solyc03g114110.3.1	2833	2654	48	8.3329
Solyc09g074770.1.1	249	70.019	0	0
Solyc11g012150.2.1	2183	2004	248	57.0177
Solyc01g060284.1.1	594	415	0	0
Solyc04g071660.3.1	7598	7419	27	1.67677
Solyc09g005560.3.1	1680	1501	17	5.21824
Solyc02g087250.3.1	4587	4408	92	9.61617
Solyc09g055950.1.1	441	262	5.47323	9.62494
Solyc07g006840.1.1	1452	1273	0	0
Solyc08g013670.3.1	787	608	61	46.2255
Solyc12g049570.2.1	4462	4283	131	14.0922
Solyc10g079390.1.1	1089	910	0	0
Solyc10g084840.2.1	2049	1870	0	0
Solyc01g067790.3.1	3987	3808	10	1.20993
Solyc03g044543.1.1	372	193	0	0
Solyc02g088230.3.1	5786	5607	62.5944	5.14353
Solyc08g061420.1.1	270	91.0003	0	0
Solyc06g054640.2.1	1988	1809	6	1.52816
Solyc06g082150.3.1	2018	1839	9	2.25484
Solyc07g022920.3.1	1934	1755	56	14.7017
Solyc12g055930.2.1	2404	2225	17	3.52026
Solyc03g007640.1.1	1080	901	0	0
Solyc01g099270.2.1	1560	1381	6	2.00177
Solyc05g025980.2.1	333	154	0	0
Solyc12g010100.2.1	2907	2728	0	0
Solyc01g065626.1.1	378	199	0	0
Solyc06g054145.1.1	945	766	2	1.20298
Solyc03g071870.1.1	519	340	12	16.2614
Solyc08g008290.3.1	1080	901	268	137.046
Solyc11g044365.1.1	387	208	0	0
Solyc11g042553.1.1	360	181	0	0
Solyc06g054130.1.1	339	160	132	380.11
Solyc09g008625.1.1	396	217	0	0
Solyc02g032310.1.1	660	481	0	0
Solyc10g084100.2.1	4498	4319	34	3.62703
Solyc02g083320.3.1	1266	1087	74	31.3659
Solyc05g047590.3.1	1731	1552	6	1.78121
Solyc04g005160.2.1	1993	1814	219.592	55.7743
Solyc04g076525.1.1	3739	3560	10	1.29421
Solyc02g090420.2.1	1053	874	20	10.5432
Solyc07g049430.3.1	1863	1684	0	0
Solyc05g046045.1.1	645	466	0	0
Solyc11g007190.1.1	213	36.0583	0	0
Solyc04g054820.3.1	1916	1737	11	2.91775
Solyc10g017787.1.1	546	367	0	0
Solyc07g017940.1.1	1770	1591	154	44.5971
Solyc02g064830.3.1	1901	1722	56	14.9834
Solyc07g040695.1.1	312	133	0	0
Solyc04g012100.2.1	7017	6838	4.75922	0.320673
Solyc04g080990.2.1	1748	1569	0	0
Solyc07g026785.1.1	693	514	6	5.37829
Solyc08g078910.2.1	666	487	5	4.73039
Solyc03g097290.3.1	2906	2727	312.459	52.7915
Solyc04g005420.3.1	716	537	568	487.338
Solyc07g042760.1.1	1812	1633	5	1.41072
Solyc08g075240.3.1	2633	2454	123.92	23.2661
Solyc03g044743.1.1	927	748	0	0
Solyc06g050170.3.1	2932	2753	197	32.9698
Solyc04g063300.2.1	2951	2772	0	0
Solyc01g105530.3.1	310	131	0	0
Solyc08g076915.1.1	687	508	28	25.3951
Solyc03g113100.3.1	1134	955	299	144.253
Solyc06g053653.1.1	1624	1445	34	10.8409
Solyc10g039395.1.1	312	133	0	0
Solyc01g008700.3.1	1345	1166	11	4.3466
Solyc04g049490.3.1	2626	2447	177	33.3269
Solyc02g043875.1.1	615	436	1	1.05674
Solyc11g071320.2.1	870	691	27	18.0029
Solyc10g054780.2.1	1302	1123	326	133.75
Solyc05g046180.1.1	231	52.2911	3	26.4332
Solyc05g049950.3.1	1385	1206	52	19.8661
Solyc10g008790.3.1	1967	1788	24	6.18443
Solyc02g086010.2.1	5586	5407	0	0
Solyc01g079990.2.1	900	721	0	0
Solyc05g012690.3.1	1734	1555	15	4.44444
Solyc03g114430.1.1	330	151	0	0
Solyc09g072820.3.1	7184	7005	3.38118	0.22239
Solyc03g062830.3.1	1337	1158	27	10.7426
Solyc06g082690.1.1	198	25.324	0	0
Solyc12g008530.2.1	1609	1430	6.3574	2.04833
Solyc02g071110.3.1	1459	1280	8	2.87962
Solyc06g071000.3.1	2155	1976	202	47.0999
Solyc04g076153.1.1	3022	2843	0	0
Solyc01g010415.1.1	693	514	0	0
Solyc01g010740.3.1	1685	1506	43	13.1553
Solyc09g007830.3.1	1185	1006	12	5.4959
Solyc02g082050.3.1	4276	4097	1	0.112458
Solyc02g081530.1.1	1224	1045	3	1.3227
Solyc09g007445.1.1	672	493	17	15.8876
Solyc01g049810.3.1	1527	1348	5	1.70898
Solyc01g107810.3.1	2856	2677	1140	196.206
Solyc03g097900.3.1	1284	1105	359	149.688
Solyc10g017890.1.1	945	766	8.00886	4.81723
Solyc05g021530.2.1	759	580	0	0
Solyc03g117547.1.1	2181	2002	4	0.920559
Solyc04g049250.1.1	300	121	5	19.0388
Solyc10g076860.2.1	1230	1051	23	10.0828
Solyc08g080900.3.1	1090	911	61	30.8509
Solyc04g025585.1.1	639	460	0	0
Solyc11g013180.2.1	3325	3146	97	14.2059
Solyc09g076000.3.1	2805	2626	102	17.8962
Solyc09g008140.3.1	888	709	46.8833	30.4669
Solyc05g015617.1.1	540	361	0	0
Solyc03g025760.3.1	4086	3907	11	1.29719
Solyc03g013080.1.1	162	11.5236	0	0
Solyc02g070850.1.1	129	6.9214	0	0
Solyc03g005320.3.1	1735	1556	13.1966	3.90759
Solyc06g060130.3.1	1971	1792	26.1592	6.72577
Solyc10g039397.1.1	828	649	0	0
Solyc01g014143.1.1	1106	927	0	0
Solyc07g064750.1.1	732	553	0	0
Solyc04g049491.1.1	600	421	0	0
Solyc12g099490.2.1	851	672	302	207.059
Solyc10g006423.1.1	793	614	0	0
Solyc04g074570.1.1	171	13.7365	0	0
Solyc06g053210.3.1	2085	1906	27.9958	6.76745
Solyc01g073820.3.1	948	769	0	0
Solyc01g109760.2.1	1413	1234	7	2.6136
Solyc06g030654.1.1	325	146	0	0
Solyc10g049630.2.1	1599	1420	387	125.568
Solyc12g044653.1.1	1251	1072	0	0
Solyc03g113950.3.1	1649	1470	10	3.13428
Solyc06g076770.3.1	3078	2899	144	22.886
Solyc01g087640.3.1	1146	967	9.25699	4.41062
Solyc05g005290.3.1	2242	2063	8	1.78668
Solyc07g019570.1.1	486	307	0	0
Solyc01g105970.3.1	3424	3245	105	14.9084
Solyc06g035960.3.1	5154	4975	189.305	17.5317
Solyc06g035455.1.1	1114	935	0	0
Solyc10g038125.1.1	615	436	0	0
Solyc11g042630.2.1	930	751	149	91.4118
Solyc08g006980.3.1	2597	2418	155	29.5346
Solyc06g083010.1.1	162	11.5236	0	0
Solyc08g063123.1.1	417	238	0	0
Solyc12g040750.1.1	597	418	0	0
Solyc04g056493.1.1	432	253	0	0
Solyc11g066380.2.1	2599	2420	28	5.33087
Solyc12g017250.2.1	749	570	11	8.89147
Solyc12g008980.2.1	2657	2478	85	15.8042
Solyc12g008990.2.1	2771	2592	8	1.42204
Solyc03g025100.1.1	171	13.7365	0	0
Solyc01g005310.3.1	4642	4463	77.2015	7.96993
Solyc04g008600.3.1	1160	981	2	0.939327
Solyc11g008610.2.1	1814	1635	41	11.5537
Solyc02g075630.2.1	2819	2640	165	28.7962
Solyc04g054205.1.1	1346	1167	0	0
Solyc03g098000.3.1	2173	1994	272	62.8492
Solyc08g043190.1.1	171	13.7365	0	0
Solyc04g071030.1.1	1284	1105	401	167.201
Solyc06g075820.1.1	504	325	0	0
Solyc06g073020.3.1	3046	2867	29.4384	4.73089
Solyc07g062230.3.1	3863	3684	2.26132	0.282812
Solyc02g062590.3.1	1303	1124	0	0
Solyc06g060160.2.1	7471	7292	27	1.70598
Solyc03g025255.1.1	726	547	10	8.42303
Solyc03g026170.3.1	2194	2015	68	15.5485
Solyc12g100000.2.1	2384	2205	7	1.46267
Solyc09g098550.3.1	1869	1690	58	15.8124
Solyc12g098630.2.1	4433	4254	5	0.541537
Solyc11g006230.2.1	1942	1763	0	0
Solyc11g008150.2.1	5185	5006	332	30.5565
Solyc03g044110.2.1	3905	3726	0	0
Solyc09g031920.1.1	603	424	18	19.5597
Solyc03g112920.1.1	531	352	12	15.707
Solyc03g034202.1.1	684	505	0	0
Solyc01g057858.1.1	606	427	0	0
Solyc04g014260.2.1	1055	876	7	3.68171
Solyc01g010085.1.1	307	128	0	0
Solyc06g076900.3.1	2235	2056	2.54594	0.570532
Solyc01g058540.3.1	2980	2801	0	0
Solyc07g054950.2.1	1497	1318	0	0
Solyc11g005710.2.1	2765	2586	5	0.890835
Solyc07g007230.3.1	1384	1205	115	43.971
Solyc12g099010.2.1	5598	5419	59	5.01636
Solyc01g012730.1.1	210	33.6633	0	0
Solyc03g006860.3.1	1386	1207	25	9.54308
Solyc03g078280.2.1	1398	1219	504.775	190.788
Solyc02g083200.3.1	657	478	2454.77	2366.14
Solyc06g008640.2.1	601	422	21	22.9278
Solyc12g062510.1.1	432	253	0	0
Solyc03g119490.3.1	1065	886	12	6.24027
Solyc11g012375.1.1	381	202	0	0
Solyc02g031867.1.1	1119	940	0	0
Solyc09g014240.3.1	2132	1953	0	0
Solyc11g042420.2.1	676	497	0	0
Solyc02g081640.3.1	3877	3698	80	9.96733
Solyc09g065950.3.1	1278	1099	86.1645	36.1232
Solyc10g085150.2.1	1825	1646	206	57.6625
Solyc01g011220.2.1	471	292	0	0
Solyc02g021330.1.1	462	283	0	0
Solyc03g114890.3.1	1369	1190	6.23574	2.41433
Solyc04g080500.3.1	2759	2580	1	0.178581
Solyc06g065700.3.1	2645	2466	63	11.7707
Solyc10g049660.2.1	2101	1922	0	0
Solyc01g086893.1.1	270	91.0003	1	5.06306
Solyc02g087900.3.1	2825	2646	177	30.8205
Solyc12g009700.2.1	1010	831	3.23978	1.79626
Solyc11g027810.2.1	1103	924	15	7.47954
Solyc04g015580.3.1	3818	3639	124	15.6998
Solyc06g076960.2.1	634	455	11.9214	12.0718
Solyc02g090265.1.1	597	418	0	0
Solyc09g007590.1.1	210	33.6633	0	0
Solyc01g098790.2.1	4512	4333	16.4129	1.74523
Solyc01g110120.3.1	5013	4834	1382.58	131.777
Solyc05g008780.3.1	5866	5687	211	17.0944
Solyc08g066600.3.1	3665	3486	38	5.02241
Solyc12g014260.1.1	618	439	8	8.39617
Solyc10g081780.2.1	396	217	0	0
Solyc11g045645.1.1	201	27.2129	0	0
Solyc04g010300.3.1	1613	1434	3	0.963891
Solyc10g006130.1.1	666	487	64.4623	60.9863
Solyc04g005255.1.1	4513	4334	311	33.0619
Solyc03g025490.3.1	2135	1956	1	0.235552
Solyc05g015270.1.1	585	406	0	0
Solyc01g014990.2.1	285	106	1	4.3466
Solyc02g089910.1.1	153	9.8295	0	0
Solyc10g085110.2.1	1161	982	0	0
Solyc10g074710.2.1	2116	1937	80	19.029
Solyc09g010350.3.1	2461	2282	33.7942	6.8231
Solyc01g017270.1.1	189	20.4424	0	0
Solyc04g025480.2.1	1425	1246	0	0
Solyc04g049135.1.1	1049	870	9	4.76627
Solyc06g052030.3.1	3925	3746	516	63.4655
Solyc03g083960.3.1	2211	2032	74	16.7789
Solyc02g050290.1.1	330	151	0	0
Solyc09g005940.3.1	1825	1646	1	0.279915
Solyc08g083505.1.1	1853	1674	0	0
Solyc01g096250.2.1	1224	1045	27	11.9043
Solyc07g052060.2.1	1142	963	4	1.91377
Solyc03g063760.3.1	2725	2546	56	10.1341
Solyc01g094660.3.1	5931	5752	60	4.80605
Solyc09g009310.1.1	1158	979	0	0
Solyc05g013060.3.1	1063	884	213	111.015
Solyc09g061460.2.1	837	658	26	18.2055
Solyc07g053225.1.1	819	640	4	2.87962
Solyc04g012105.1.1	342	163	0	0
Solyc07g064020.3.1	891	712	109	70.5346
Solyc02g091660.3.1	4278	4099	198	22.2558
Solyc06g076600.2.1	6816	6637	91	6.31721
Solyc04g015200.3.1	2304	2125	22	4.77001
Solyc09g082820.3.1	1430	1251	4	1.47319
Solyc08g081060.3.1	3819	3640	16	2.02523
Solyc04g005227.1.1	528	349	0	0
Solyc09g031850.1.1	276	97.0001	0	0
Solyc02g086100.3.1	2371	2192	39.8279	8.3715
Solyc11g012090.2.1	2060	1881	16	3.91911
Solyc11g006490.2.1	4829	4650	1.99086	0.197262
Solyc08g006885.1.1	336	157	0	0
Solyc12g097060.1.1	675	496	3.41354	3.17088
Solyc01g098800.3.1	2480	2301	46.5871	9.32836
Solyc01g098540.3.1	1900	1721	3	0.803149
Solyc01g111850.3.1	1684	1505	0	0
Solyc09g011230.3.1	1251	1072	19.1046	8.21104
Solyc03g111840.3.1	5835	5656	291.075	23.711
Solyc08g074390.3.1	3214	3035	44	6.67959
Solyc04g080460.3.1	1941	1762	97	25.3642
Solyc08g066120.3.1	3310	3131	38.5397	5.67128
Solyc04g080100.3.1	2113	1934	63	15.0086
Solyc10g008110.3.1	3146	2967	218	33.8528
Solyc09g061590.1.1	300	121	0	0
Solyc10g062050.1.1	240	61.0822	0	0
Solyc08g060840.1.1	2481	2302	28	5.60413
Solyc10g008360.2.1	783	604	37	28.2241
Solyc07g065710.3.1	3289	3110	252.209	37.3642
Solyc02g069080.3.1	3676	3497	2260.61	297.841
Solyc08g044480.1.1	420	241	0	0
Solyc04g064610.3.1	2786	2607	6	1.06039
Solyc03g077900.1.1	171	13.7365	0	0
Solyc01g081545.1.1	2723	2544	0	0
Solyc02g068310.3.1	3802	3623	155.754	19.8074
Solyc10g050760.1.1	381	202	0	0
Solyc06g048570.3.1	1261	1082	101	43.0081
Solyc12g056400.2.1	1578	1399	59	19.4308
Solyc10g084610.2.1	985	806	5	2.85819
Solyc01g010240.3.1	1587	1408	0	0
Solyc12g044890.2.1	2651	2472	9.02491	1.68209
Solyc07g063500.3.1	2986	2807	12	1.96968
Solyc09g090480.2.1	3426	3247	1006	142.748
Solyc02g071140.3.1	1848	1669	66	18.2198
Solyc07g064370.1.1	1578	1399	0	0
Solyc08g044590.1.1	225	46.6066	0	0
Solyc12g099790.2.1	2860	2681	1472	252.969
Solyc09g009985.1.1	1576	1397	7	2.30865
Solyc01g091710.3.1	1783	1604	13	3.73418
Solyc10g076290.2.1	2868	2689	15	2.57014
Solyc09g090180.1.1	627	448	70	71.9906
Solyc03g114580.3.1	4151	3972	109	12.6437
Solyc05g007690.2.1	1619	1440	0	0
Solyc12g099240.2.1	582	403	116.78	133.511
Solyc08g042090.1.1	246	67.0317	0	0
Solyc02g021000.3.1	1084	905	17	8.65478
Solyc11g018747.1.1	1892	1713	5.26687	1.41661
Solyc07g061910.1.1	300	121	0	0
Solyc10g011670.3.1	1680	1501	80	24.5564
Solyc12g044610.2.1	1824	1645	59	16.525
Solyc11g020478.1.1	387	208	0	0
Solyc07g065440.3.1	4791	4612	0	0
Solyc04g071770.3.1	1457	1278	435	156.825
Solyc10g011947.1.1	300	121	0	0
Solyc05g041850.1.1	318	139	0	0
Solyc01g080140.3.1	1528	1349	28	9.56317
Solyc05g005870.3.1	1749	1570	2	0.58693
Solyc09g005134.1.1	528	349	0	0
Solyc10g018150.2.1	1630	1451	0	0
Solyc06g007250.3.1	1702	1523	69	20.874
Solyc01g010590.2.1	1029	850	37	20.0557
Solyc12g096440.1.1	786	607	0	0
Solyc08g007060.3.1	3355	3176	357.775	51.9021
Solyc12g089360.2.1	1839	1660	0	0
Solyc07g062870.3.1	825	646	44	31.3817
Solyc06g063120.3.1	2888	2709	12	2.04093
Solyc07g006430.1.1	1422	1243	0	0
Solyc01g080950.3.1	553	374	1	1.23192
Solyc10g007300.2.1	670	491	0	0
Solyc03g096110.2.1	434	255	2.38262	4.30498
Solyc05g018650.3.1	1749	1570	100	29.3465
Solyc12g041875.1.1	633	454	0	0
Solyc01g097020.3.1	1385	1206	100	38.204
Solyc07g041245.1.1	467	288	0	0
Solyc07g021410.1.1	1071	892	0	0
Solyc07g021467.1.1	655	476	0	0
Solyc08g083200.3.1	534	355	12	15.5743
Solyc11g006250.2.1	1460	1281	21	7.55311
Solyc03g044830.3.1	2214	2035	10	2.26408
Solyc12g040800.2.1	1700	1521	354	107.233
Solyc08g061430.1.1	393	214	0	0
Solyc03g046515.1.1	1368	1189	1.53371	0.594316
Solyc03g098210.3.1	3613	3434	87	11.6728
Solyc05g017915.1.1	387	208	0	0
Solyc07g032140.2.1	921	742	0	0
Solyc04g072703.1.1	2152	1973	2	0.467045
Solyc07g018023.1.1	309	130	0	0
Solyc01g107610.3.1	647	468	16	15.7518
Solyc06g072455.1.1	519	340	0	0
Solyc05g015658.1.1	966	787	0	0
Solyc03g114750.3.1	2054	1875	19	4.66883
Solyc01g020285.1.1	486	307	9.1624	13.7508
Solyc12g006490.2.1	1528	1349	42	14.3448
Solyc09g065490.2.1	2780	2601	0	0
Solyc03g116795.1.1	348	169	0	0
Solyc02g055505.1.1	387	208	0.907308	2.00977
Solyc03g112080.1.1	960	781	75.7168	44.6681
Solyc11g019890.2.1	774	595	0	0
Solyc05g021480.1.1	615	436	0	0
Solyc04g008200.3.1	4354	4175	0	0
Solyc01g102620.2.1	243	64.0516	0	0
Solyc09g092415.1.1	329	150	0	0
Solyc02g090000.3.1	2534	2355	12	2.34772
Solyc02g081940.3.1	3030	2851	26	4.20177
Solyc12g049410.2.1	3373	3194	13	1.87527
Solyc06g053380.3.1	1127	948	5	2.43006
Solyc01g009370.2.1	2059	1880	92	22.5468
Solyc02g067810.1.1	315	136	6	20.3268
Solyc03g118080.3.1	1596	1417	0	0
Solyc08g065160.3.1	1663	1484	84	26.0796
Solyc05g009320.3.1	825	646	0	0
Solyc06g061230.3.1	719	540	71	60.5788
Solyc08g048290.3.1	2081	1902	231	55.9574
Solyc08g079810.3.1	2946	2767	15	2.49769
Solyc04g005920.1.1	870	691	3	2.00032
Solyc02g084660.3.1	1082	903	19	9.69442
Solyc11g042740.2.1	1711	1532	0	0
Solyc01g068267.1.1	1984	1805	0	0
Solyc05g026265.1.1	465	286	0	0
Solyc12g040330.1.1	393	214	25	53.8248
Solyc02g079255.1.1	312	133	0	0
Solyc02g030530.1.1	858	679	0	0
Solyc04g079400.3.1	2757	2578	54	9.65087
Solyc01g010710.3.1	503	324	0	0
Solyc11g030470.1.1	207	31.3862	0	0
Solyc09g010810.3.1	2608	2429	9	1.70715
Solyc05g054970.3.1	2758	2579	192.923	34.4658
Solyc09g075540.1.1	1959	1780	0	0
Solyc10g086400.2.1	1473	1294	154	54.833
Solyc01g098170.3.1	4593	4414	55	5.74098
Solyc06g054680.1.1	543	364	0	0
Solyc11g065070.2.1	1862	1683	187	51.1933
Solyc09g031810.2.1	666	487	18.5656	17.5645
Solyc01g057253.1.1	430	251	0	0
Solyc03g007140.3.1	1579	1400	42	13.8222
Solyc07g061960.3.1	1782	1603	115.431	33.1777
Solyc01g098350.3.1	4561	4382	93	9.77837
Solyc04g053090.2.1	540	361	0	0
Solyc04g078970.2.1	3597	3418	73	9.84026
Solyc01g008510.3.1	348	169	2	5.45254
Solyc08g023280.3.1	3377	3198	21	3.0255
Solyc01g028980.1.1	801	622	0	0
Solyc01g006910.3.1	546	367	2	2.51084
Solyc10g006700.1.1	369	190	62.9395	152.625
Solyc03g111230.3.1	997	818	303	170.665
Solyc10g005140.1.1	1929	1750	1	0.26328
Solyc09g015880.3.1	2250	2071	683.352	152.027
Solyc11g028187.1.1	312	133	0	0
Solyc02g086130.3.1	3525	3346	53	7.29803
Solyc06g065210.3.1	1656	1477	201	62.7006
Solyc02g068040.3.1	3180	3001	41	6.29468
Solyc10g006320.3.1	1079	900	24	12.2864
Solyc05g015320.3.1	4424	4245	0	0
Solyc06g073280.3.1	1556	1377	80	26.7677
Solyc02g085230.3.1	3864	3685	11	1.37534
Solyc12g039050.2.1	829	650	0	0
Solyc09g090700.1.1	1569	1390	94	31.1579
Solyc01g098680.2.1	2911	2732	18.7542	3.16281
Solyc11g067290.1.1	1284	1105	0	0
Solyc12g008590.2.1	828	649	329	233.565
Solyc07g006930.1.1	1542	1363	0	0
Solyc01g109500.3.1	1429	1250	35	12.9007
Solyc11g068465.1.1	204	29.2345	0	0
Solyc03g118830.3.1	3353	3174	141.245	20.5033
Solyc03g083330.3.1	2928	2749	50	8.38014
Solyc09g082690.3.1	8961	8782	125.24	6.57061
Solyc09g064425.1.1	609	430	0	0
Solyc10g007030.2.1	2005	1826	27	6.81269
Solyc02g083310.3.1	1909	1730	128	34.0894
Solyc12g016210.2.1	1361	1182	4	1.55919
Solyc11g072810.2.1	9982	9803	66.5615	3.12839
Solyc04g054950.3.1	1040	861	24	12.8429
Solyc04g080900.3.1	2398	2219	25	5.19085
Solyc11g067055.1.1	291	112	2.8544	11.7423
Solyc03g119980.3.1	1085	906	25	12.7136
Solyc07g066120.3.1	5842	5663	60.3368	4.90898
Solyc01g020430.1.1	183	17.7996	0	0
Solyc07g049770.1.1	660	481	0	0
Solyc01g095970.3.1	2636	2457	55	10.3137
Solyc12g077690.1.1	174	14.6185	0	0
Solyc01g096270.3.1	1097	918	527	264.499
Solyc11g013290.2.1	3283	3104	62.3547	9.25557
