target_id	length	eff_length	est_counts	tpm
Solyc01g058675.1.1	243	64.0516	0	0
Solyc08g060960.1.1	471	292	0	0
Solyc03g071537.1.1	846	667	0	0
Solyc11g068880.2.1	956	777	0	0
Solyc04g080920.2.1	603	424	0	0
Solyc01g080270.3.1	2544	2365	238	44.6409
Solyc11g072370.1.1	312	133	0	0
Solyc03g119270.2.1	4678	4499	143	14.0996
Solyc03g044350.2.1	2235	2056	16.4907	3.55797
Solyc06g054625.1.1	645	466	36	34.2692
Solyc09g062990.1.1	435	256	0	0
Solyc04g050950.3.1	613	434	0	0
Solyc09g014890.3.1	2695	2516	34	5.99453
Solyc01g005140.3.1	1473	1294	146	50.0501
Solyc10g078285.1.1	5542	5363	746.083	61.7115
Solyc11g072580.2.1	1931	1752	0	0
Solyc10g007780.2.1	870	691	29	18.6169
Solyc04g026235.1.1	794	615	5	3.60646
Solyc02g021380.1.1	246	67.0317	0	0
Solyc07g009415.1.1	552	373	8	9.5141
Solyc06g076780.3.1	2300	2121	536	112.101
Solyc03g031460.1.1	1140	961	29.285	13.5179
Solyc04g074840.3.1	1824	1645	1126	303.64
Solyc01g079840.3.1	2205	2026	294	64.3717
Solyc01g110510.3.1	3115	2936	70.1579	10.6
Solyc10g085215.1.1	619	440	10	10.0817
Solyc08g068410.2.1	1822	1643	0	0
Solyc04g012060.3.1	3941	3762	54.6824	6.44786
Solyc02g061630.1.1	387	208	0	0
Solyc03g007060.3.1	2162	1983	18.9026	4.22848
Solyc08g005490.3.1	2966	2787	337	53.6389
Solyc02g092860.3.1	2987	2808	84.7308	13.3854
Solyc08g076335.1.1	300	121	25.0951	92.0006
Solyc01g067190.1.1	546	367	0	0
Solyc05g010130.1.1	456	277	0	0
Solyc06g075090.3.1	1578	1399	0	0
Solyc06g065620.2.1	3410	3231	30	4.1188
Solyc04g081880.3.1	2191	2012	1148	253.105
Solyc03g083510.3.1	3406	3227	0	0
Solyc07g041627.1.1	363	184	0	0
Solyc01g107910.3.1	924	745	1	0.59543
Solyc12g042300.2.1	2035	1856	32.409	7.74594
Solyc04g080810.3.1	1998	1819	41	9.99857
Solyc12g056080.2.1	2720	2541	2080.68	363.235
Solyc09g074800.2.1	2460	2281	21	4.08395
Solyc09g082390.2.1	2543	2364	72.5648	13.6165
Solyc06g009760.1.1	492	313	0	0
Solyc02g021480.3.1	2950	2771	80	12.8068
Solyc01g009380.3.1	2456	2277	33	6.42892
Solyc11g005390.2.1	732	553	3	2.40648
Solyc05g041627.1.1	247	68.0268	0	0
Solyc12g007230.2.1	1359	1180	10	3.75928
Solyc12g015935.1.1	300	121	0	0
Solyc02g014020.2.1	2184	2005	0	0
Solyc10g085990.2.1	1240	1061	114	47.6624
Solyc11g069160.2.1	1689	1510	91	26.7332
Solyc12g057150.1.1	348	169	0	0
Solyc09g055355.1.1	297	118	0	0
Solyc01g091360.3.1	2041	1862	0	0
Solyc08g079620.3.1	1180	1001	86	38.1111
Solyc10g086390.2.1	1359	1180	0	0
Solyc01g065700.3.1	1584	1405	0	0
Solyc10g054730.1.1	1329	1150	0	0
Solyc05g025687.1.1	795	616	4	2.88049
Solyc12g009550.1.1	660	481	0	0
Solyc10g018160.2.1	1663	1484	37	11.06
Solyc09g097800.2.1	483	304	0	0
Solyc03g118900.2.1	1086	907	0	0
Solyc08g067050.3.1	1817	1638	55	14.8948
Solyc03g005380.3.1	4230	4051	266	29.1277
Solyc11g022423.1.1	396	217	0	0
Solyc05g051700.3.1	1028	849	84	43.8893
Solyc02g069990.1.1	150	9.35544	0	0
Solyc03g006700.3.1	1293	1114	0	0
Solyc05g046145.1.1	676	497	0	0
Solyc02g079850.3.1	5824	5645	342	26.875
Solyc11g018833.1.1	408	229	0	0
Solyc02g014770.3.1	2907	2728	100	16.2608
Solyc07g018240.1.1	822	643	0	0
Solyc05g005400.2.1	3092	2913	0	0
Solyc09g082240.3.1	660	481	7.99579	7.374
Solyc03g114880.2.1	885	706	0	0
Solyc10g006480.2.1	1762	1583	1974.34	553.259
Solyc09g031705.1.1	480	301	13	19.1586
Solyc01g079200.3.1	1296	1117	0	0
Solyc11g018620.2.1	2144	1965	69.5916	15.7102
Solyc07g065050.3.1	8831	8652	117.78	6.03866
Solyc11g044530.2.1	1115	936	53	25.1181
Solyc04g025170.3.1	1627	1448	55	16.8493
Solyc01g009303.1.1	894	715	0	0
Solyc12g077660.2.1	1085	906	59	28.8875
Solyc08g078870.2.1	327	148	0	0
Solyc06g043120.2.1	1047	868	0	0
Solyc02g078380.3.1	1016	837	602	319.049
Solyc04g079300.3.1	3762	3583	74.5569	9.23055
Solyc03g046203.1.1	1029	850	0	0
Solyc01g098940.3.1	3011	2832	0	0
Solyc01g080410.3.1	943	764	54	31.3536
Solyc12g062580.1.1	507	328	0	0
Solyc06g050700.3.1	1599	1420	23.3483	7.2938
Solyc06g054550.3.1	1534	1355	131.787	43.1441
Solyc10g037990.1.1	168	12.9312	0	0
Solyc01g008040.1.1	1131	952	0	0
Solyc02g063325.1.1	360	181	0	0
Solyc10g052770.1.1	669	490	0	0
Solyc12g044420.1.1	648	469	0	0
Solyc12g017790.1.1	324	145	0	0
Solyc04g026380.3.1	1869	1690	219.087	57.5065
Solyc01g022740.3.1	2294	2115	24	5.0337
Solyc03g111780.1.1	1206	1027	0	0
Solyc10g084660.2.1	1381	1202	17	6.27381
Solyc02g088987.1.1	666	487	29.2354	26.6298
Solyc11g018740.2.1	729	550	3	2.41961
Solyc05g012770.3.1	2335	2156	125	25.7186
Solyc06g031675.1.1	1259	1080	0	0
Solyc07g041740.1.1	294	115	0	0
Solyc12g043070.2.1	1885	1706	2.07707	0.540082
Solyc04g079760.3.1	1407	1228	0	0
Solyc03g118420.3.1	890	711	0	0
Solyc09g011340.3.1	1558	1379	52	16.7273
Solyc09g082160.3.1	1218	1039	33	14.0892
Solyc07g040900.2.1	369	190	1	2.33471
Solyc07g006045.1.1	1785	1606	4.99226	1.37892
Solyc11g017190.2.1	4459	4280	130	13.4737
Solyc11g007870.1.1	300	121	0	0
Solyc04g056350.1.1	318	139	103	328.707
Solyc06g073380.3.1	1478	1299	5	1.70745
Solyc11g005590.1.1	798	619	9	6.44969
Solyc10g006910.2.1	213	36.0583	2	24.6043
Solyc06g016790.2.1	2016	1837	6	1.44887
Solyc09g090640.3.1	3780	3601	543	66.8904
Solyc08g015860.3.1	1909	1730	248.328	63.6746
Solyc12g035980.1.1	216	38.5618	0	0
Solyc03g058215.1.1	360	181	0	0
Solyc08g016730.1.1	276	97.0001	0	0
Solyc10g052880.1.1	1437	1258	20	7.05239
Solyc06g060140.3.1	5156	4977	52.4294	4.67298
Solyc02g093250.3.1	1574	1395	17.3784	5.52614
Solyc01g007800.3.1	549	370	2	2.39781
Solyc01g098527.1.1	504	325	0	0
Solyc05g012150.3.1	1049	870	27	13.7667
Solyc12g013710.2.1	1962	1783	101.432	25.2354
Solyc10g049800.2.1	2712	2533	0	0
Solyc05g050430.1.1	3672	3493	0	0
Solyc09g007860.3.1	2829	2650	560	93.7409
Solyc01g091705.1.1	396	217	0	0
Solyc08g029345.1.1	744	565	0	0
Solyc01g107940.3.1	3243	3064	213.502	30.9101
Solyc03g078770.3.1	2094	1915	1.39679	0.323556
Solyc12g096510.2.1	1779	1600	0	0
Solyc01g095770.3.1	5023	4844	0	0
Solyc10g044783.1.1	298	119	0	0
Solyc01g103180.3.1	2542	2363	95	17.8339
Solyc08g048300.2.1	651	472	3.14367	2.95448
Solyc09g010170.3.1	1598	1419	40	12.5044
Solyc07g053495.1.1	878	699	5	3.17307
Solyc06g072050.3.1	2958	2779	256.32	40.9149
Solyc02g092100.1.1	372	193	0	0
Solyc01g007910.3.1	1534	1355	280	91.6654
Solyc02g077190.2.1	5056	4877	0	0
Solyc01g057135.1.1	837	658	0	0
Solyc07g062907.1.1	321	142	2	6.24782
Solyc06g019200.3.1	1603	1424	54	16.8217
Solyc01g066850.3.1	2728	2549	0	0
Solyc11g011502.1.1	1364	1185	0	0
Solyc09g072630.3.1	1603	1424	0	0
Solyc11g010610.2.1	2882	2703	170	27.8991
Solyc08g065193.1.1	840	661	0	0
Solyc09g065680.1.1	213	36.0583	0	0
Solyc03g071840.1.1	456	277	0	0
Solyc11g045680.2.1	576	397	0	0
Solyc01g079390.3.1	3123	2944	399.335	60.1709
Solyc08g078300.3.1	1798	1619	1	0.273993
Solyc08g078760.1.1	2211	2032	3.06275	0.668613
Solyc01g104250.3.1	2830	2651	47.9703	8.02693
Solyc05g009790.2.1	2264	2085	58	12.3398
Solyc06g082810.3.1	1306	1127	25	9.84018
Solyc09g014973.1.1	624	445	0	0
Solyc03g044150.3.1	2862	2683	9	1.48802
Solyc03g006270.3.1	1490	1311	0	0
Solyc01g104417.1.1	513	334	0	0
Solyc02g094445.1.1	1056	877	67.5625	34.1738
Solyc06g065470.3.1	2510	2331	140	26.6424
Solyc06g069800.2.1	1422	1243	0	0
Solyc01g088620.3.1	1159	980	4	1.81059
Solyc06g009640.2.1	1195	1016	93	40.6047
Solyc02g065540.2.1	943	764	16	9.28995
Solyc10g018192.1.1	417	238	0	0
Solyc04g080970.3.1	1158	979	0	0
Solyc01g068180.3.1	2645	2466	55	9.89365
Solyc09g057710.3.1	3702	3523	89	11.2063
Solyc08g076590.3.1	2813	2634	13.6385	2.29687
Solyc04g076523.1.1	2109	1930	0	0
Solyc02g082500.1.1	468	289	12	18.4192
Solyc10g039280.2.1	2199	2020	19.7292	4.33255
Solyc10g061980.1.1	447	268	0	0
Solyc02g062010.1.1	171	13.7365	0	0
Solyc04g015740.3.1	2168	1989	102	22.7485
Solyc05g055080.1.1	300	121	0	0
Solyc03g031535.1.1	357	178	17	42.3658
Solyc03g093260.3.1	5601	5422	3	0.245442
Solyc07g052490.3.1	995	816	0	0
Solyc02g072040.3.1	1784	1605	0	0
Solyc11g005370.2.1	712	533	172	143.149
Solyc01g011370.1.1	324	145	0	0
Solyc03g005080.3.1	3560	3381	284.975	37.3894
Solyc03g117450.2.1	951	772	0	0
Solyc11g050826.1.1	1127	948	0	0
Solyc05g015020.1.1	318	139	0	0
Solyc10g037980.2.1	719	540	67	55.0387
Solyc11g028160.1.1	591	412	0	0
Solyc07g045230.3.1	3837	3658	417	50.5684
Solyc10g047370.2.1	1724	1545	35	10.0491
Solyc01g017720.2.1	348	169	0	0
Solyc04g009860.3.1	1141	962	6.76745	3.12059
Solyc05g023940.1.1	264	85.0011	0	0
Solyc01g006740.3.1	1625	1446	9	2.76097
Solyc08g074870.2.1	2254	2075	0	0
Solyc12g077655.1.1	558	379	8	9.36349
Solyc02g032000.1.1	294	115	0	0
Solyc07g026640.2.1	1804	1625	2	0.545963
Solyc02g070540.3.1	1547	1368	1	0.324265
Solyc07g041840.2.1	87	4.51079	0	0
Solyc12g098860.2.1	3100	2921	159.047	24.1536
Solyc01g091110.2.1	750	571	0	0
Solyc04g076670.3.1	1497	1318	149	50.1485
Solyc10g012245.1.1	285	106	0	0
Solyc07g056040.3.1	1140	961	2	0.923195
Solyc03g042522.1.1	1512	1333	7	2.32946
Solyc10g080600.2.1	584	405	0	0
Solyc05g041680.1.1	438	259	0	0
Solyc02g030190.1.1	174	14.6185	0	0
Solyc08g082600.1.1	372	193	0	0
Solyc01g008005.1.1	432	253	0	0
Solyc09g014415.1.1	1419	1240	45.4129	16.2459
Solyc02g084280.3.1	3425	3246	34.6463	4.73473
Solyc10g080750.2.1	2364	2185	0	0
Solyc03g093270.3.1	2279	2100	0	0
Solyc01g087120.3.1	1180	1001	661	292.923
Solyc09g092290.1.1	2547	2368	0	0
Solyc09g009380.3.1	3594	3415	23	2.98761
Solyc07g065570.2.1	1409	1230	0	0
Solyc03g082610.1.1	624	445	38	37.88
Solyc02g032910.2.1	437	258	0	0
Solyc08g067160.3.1	1524	1345	12	3.95773
Solyc09g064410.1.1	201	27.2129	0	0
Solyc01g111800.3.1	1440	1261	0	0
Solyc01g068540.3.1	4282	4103	21.5496	2.32983
Solyc09g074370.3.1	948	769	18	10.3832
Solyc07g055690.2.1	3936	3757	1	0.118072
Solyc04g071760.3.1	1752	1573	1	0.282006
Solyc07g006070.1.1	942	763	18	10.4649
Solyc12g042750.2.1	1392	1213	2	0.731402
Solyc03g116960.3.1	330	151	0	0
Solyc07g066030.3.1	7576	7397	879	52.7133
Solyc08g005780.3.1	4310	4131	72.5686	7.79256
Solyc04g014360.3.1	1476	1297	0	0
Solyc12g005440.1.1	1320	1141	0	0
Solyc03g113620.3.1	1869	1690	562	147.515
Solyc04g014290.1.1	348	169	0	0
Solyc07g007750.3.1	722	543	2	1.63387
Solyc10g009503.1.1	752	573	0	0
Solyc04g074130.3.1	1462	1283	50	17.2874
Solyc12g005830.2.1	2382	2203	0	0
Solyc02g067920.3.1	1358	1179	0	0
Solyc11g032040.2.1	1203	1024	0	0
Solyc09g083300.2.1	918	739	0	0
Solyc11g027983.1.1	1005	826	0	0
Solyc01g098670.2.1	1230	1051	1	0.42207
Solyc03g083835.1.1	1206	1027	0	0
Solyc03g078675.1.1	813	634	0	0
Solyc08g005760.2.1	3022	2843	43.0002	6.70935
Solyc02g022900.3.1	486	307	0	0
Solyc02g081960.3.1	3482	3303	1336.56	179.501
Solyc03g095820.3.1	2444	2265	2	0.391695
Solyc10g079690.2.1	708	529	5	4.19277
Solyc11g065425.1.1	870	691	0	0
Solyc10g018340.1.1	417	238	16	29.8215
Solyc04g047810.1.1	396	217	0	0
Solyc02g062960.3.1	677	498	0	0
Solyc04g076040.3.1	2092	1913	12	2.78261
Solyc01g014170.1.1	171	13.7365	0	0
Solyc05g043234.1.1	555	376	0	0
Solyc01g014065.1.1	495	316	0	0
Solyc03g110940.3.1	2279	2100	21	4.43595
Solyc01g079380.1.1	1488	1309	8	2.71105
Solyc09g091900.3.1	1380	1201	22	8.12581
Solyc06g017910.1.1	264	85.0011	0	0
Solyc03g118260.2.1	3970	3791	31	3.62739
Solyc06g008520.3.1	571	392	70	79.2134
Solyc12g027765.1.1	786	607	0	0
Solyc01g103540.3.1	2767	2588	13832	2370.87
Solyc12g036280.1.1	267	88.0006	0	0
Solyc06g060340.3.1	1060	881	146	73.5129
Solyc07g064660.1.1	876	697	5	3.18217
Solyc01g008340.3.1	1454	1275	61	21.223
Solyc05g015861.1.1	1086	907	95	46.4626
Solyc04g040165.1.1	461	282	0	0
Solyc05g053710.3.1	1750	1571	244	68.897
Solyc02g065000.1.1	522	343	0	0
Solyc08g062190.3.1	1703	1524	115	33.4734
Solyc02g063075.1.1	1705	1526	86.9241	25.2681
Solyc03g005070.1.1	156	10.3458	0	0
Solyc07g005510.3.1	1933	1754	341	86.2406
Solyc02g070550.3.1	1539	1360	513	167.327
Solyc02g069935.1.1	192	21.9418	0	0
Solyc12g042020.2.1	972	793	0	0
Solyc03g083060.3.1	4049	3870	43	4.92883
Solyc02g071260.3.1	4224	4045	42	4.60593
Solyc09g072810.3.1	3660	3481	0	0
Solyc02g079870.3.1	1582	1403	0	0
Solyc08g065947.1.1	330	151	0	0
Solyc09g056370.1.1	273	94.0001	2	9.43818
Solyc10g085335.1.1	1606	1427	3.75913	1.16856
Solyc11g050960.1.1	270	91.0003	0	0
Solyc03g119650.3.1	4176	3997	434.982	48.2752
Solyc07g041940.3.1	1534	1355	0	0
Solyc01g112130.3.1	822	643	0	0
Solyc06g071330.3.1	1849	1670	18	4.78126
Solyc09g009920.1.1	1440	1261	10	3.5178
Solyc09g011850.3.1	1619	1440	77	23.72
Solyc10g079050.2.1	2011	1832	7	1.69496
Solyc01g011200.3.1	775	596	0	0
Solyc06g060510.2.1	993	814	80	43.5966
Solyc07g055110.3.1	1229	1050	1	0.422472
Solyc03g111190.2.1	1311	1132	0	0
Solyc05g009730.1.1	240	61.0822	157	1140.17
Solyc05g026377.1.1	924	745	0	0
Solyc09g014990.3.1	1517	1338	54	17.9029
Solyc06g076930.2.1	5506	5327	0	0
Solyc05g056170.3.1	3674	3495	38	4.82307
Solyc04g081440.3.1	2492	2313	630	120.824
Solyc01g017440.1.1	609	430	21	21.6639
Solyc04g040175.1.1	612	433	0	0
Solyc01g079450.3.1	3901	3722	480	57.2073
Solyc09g065670.3.1	1829	1650	82	22.0453
Solyc01g010350.3.1	1210	1031	0	0
Solyc08g069220.2.1	453	274	2	3.23792
Solyc07g039317.1.1	195	23.5677	0	0
Solyc10g011660.3.1	2040	1861	84.8443	20.2238
Solyc08g006450.1.1	702	523	0	0
Solyc02g084730.3.1	1161	982	13	5.87244
Solyc11g066390.2.1	1842	1663	64	17.0716
Solyc11g010630.3.1	4701	4522	0	0
Solyc09g008360.2.1	1578	1399	0	0
Solyc06g007880.1.1	561	382	0	0
Solyc05g014167.1.1	1536	1357	4	1.30758
Solyc03g083825.1.1	312	133	0	0
Solyc08g067710.1.1	672	493	0	0
Solyc09g015920.1.1	216	38.5618	0	0
Solyc02g070873.1.1	186	19.0638	3.51334	81.7518
Solyc09g061330.2.1	1742	1563	0	0
Solyc01g087620.3.1	3092	2913	217.52	33.1243
Solyc10g008450.1.1	1050	871	2	1.01859
Solyc01g087003.1.1	285	106	0	0
Solyc10g054725.1.1	1046	867	0	0
Solyc08g065145.1.1	630	451	0	0
Solyc11g063490.1.1	177	15.5846	0	0
Solyc06g034110.3.1	1215	1036	1	0.428181
Solyc02g062550.3.1	1720	1541	6	1.72717
Solyc10g081920.2.1	3536	3357	397.482	52.5234
Solyc04g009460.1.1	198	25.324	0	0
Solyc12g038690.1.1	195	23.5677	0	0
Solyc10g055340.1.1	663	484	0	0
Solyc07g015930.2.1	555	376	0	0
Solyc07g020962.1.1	471	292	0	0
Solyc04g072707.1.1	395	216	0	0
Solyc08g079950.1.1	492	313	0	0
Solyc02g091890.2.1	6325	6146	306.246	22.1037
Solyc09g066000.1.1	531	352	0	0
Solyc12g006430.2.1	1379	1200	0	0
Solyc12g044690.2.1	358	179	0	0
Solyc01g067920.1.1	1188	1009	0	0
Solyc02g079660.2.1	765	586	0	0
Solyc09g063120.1.1	411	232	0	0
Solyc10g005360.3.1	1331	1152	2	0.77013
Solyc11g030800.1.1	177	15.5846	0	0
Solyc08g063045.1.1	537	358	28	34.6946
Solyc05g012210.3.1	3446	3267	98	13.3065
Solyc05g018561.1.1	1143	964	0	0
Solyc04g051025.1.1	237	58.1281	2.844	21.7035
Solyc04g008800.3.1	1109	930	110	52.4682
Solyc06g066270.2.1	4203	4024	242.336	26.7145
Solyc12g089000.2.1	2012	1833	742	179.568
Solyc12g096820.1.1	1395	1216	11	4.01278
Solyc07g042910.3.1	5229	5050	206.516	18.1405
Solyc07g009290.3.1	687	508	0	0
Solyc06g072990.1.1	345	166	0	0
Solyc01g088800.3.1	3806	3627	504	61.641
Solyc01g090130.2.1	442	263	0	0
Solyc07g041110.1.1	153	9.8295	0	0
Solyc05g045720.1.1	1521	1342	0	0
Solyc01g100580.3.1	1822	1643	67	18.0894
Solyc07g042637.1.1	591	412	0	0
Solyc06g049080.3.1	1516	1337	189.836	62.9844
Solyc05g050200.3.1	342	163	293	797.383
Solyc04g077590.3.1	1915	1736	143	36.5404
Solyc05g044570.2.1	1002	823	0	0
Solyc06g054600.2.1	730	551	0	0
Solyc07g041000.3.1	780	601	37	27.3095
Solyc09g055965.1.1	516	337	2	2.63261
Solyc06g009650.3.1	3330	3151	125	17.5974
Solyc03g065350.2.1	1122	943	0	0
Solyc06g071680.3.1	1998	1819	81	19.7533
Solyc07g006420.1.1	912	733	0	0
Solyc01g096870.3.1	2000	1821	492	119.851
Solyc08g078420.1.1	444	265	0	0
Solyc08g036630.1.1	150	9.35544	0	0
Solyc12g044980.1.1	168	12.9312	0	0
Solyc10g079490.2.1	1471	1292	15	5.1501
Solyc02g064930.1.1	957	778	0	0
Solyc03g007510.3.1	1566	1387	15	4.79735
Solyc05g005850.3.1	1167	988	0	0
Solyc03g071507.1.1	288	109	0	0
Solyc05g026180.2.1	2339	2160	19	3.90199
Solyc03g115890.3.1	869	690	0	0
Solyc11g013520.2.1	1711	1532	191	55.3046
Solyc09g018730.3.1	2109	1930	485	111.473
Solyc12g099090.2.1	2420	2241	252	49.8822
Solyc09g092180.3.1	1723	1544	6	1.72382
Solyc03g095970.3.1	1109	930	0	0
Solyc10g009505.1.1	760	581	6	4.58102
Solyc10g078460.2.1	4738	4559	0	0
Solyc03g019870.3.1	1554	1375	1	0.322615
Solyc01g095210.3.1	6631	6452	265.56	18.2581
Solyc05g013450.3.1	1873	1694	42	10.9982
Solyc07g051990.2.1	291	112	0	0
Solyc02g091830.3.1	3544	3365	0	0
Solyc01g093965.1.1	833	654	0	0
Solyc11g072450.2.1	1155	976	734.617	333.886
Solyc11g007990.2.1	1934	1755	550	139.018
Solyc05g010160.3.1	3500	3321	208	27.7831
Solyc04g049073.1.1	450	271	0	0
Solyc04g049540.3.1	1343	1164	0	0
Solyc03g114690.3.1	3294	3115	13	1.85128
Solyc01g087330.3.1	539	360	0	0
Solyc04g016540.2.1	3257	3078	21	3.02648
Solyc08g006070.3.1	836	657	5	3.37591
Solyc08g065745.1.1	645	466	0	0
Solyc11g073050.2.1	1359	1180	44	16.5408
Solyc03g117700.2.1	4162	3983	0	0
Solyc06g076620.3.1	972	793	29	16.2223
Solyc01g057160.1.1	201	27.2129	0	0
Solyc04g072890.3.1	862	683	96	62.3501
Solyc05g041690.2.1	1112	933	0	0
Solyc06g075570.2.1	2796	2617	0	0
Solyc01g065645.1.1	946	767	0	0
Solyc03g044970.1.1	246	67.0317	0	0
Solyc02g065715.1.1	657	478	0	0
Solyc08g067320.2.1	645	466	12.7452	12.1324
Solyc02g014300.2.1	2424	2245	0	0
Solyc07g062220.3.1	1408	1229	22	7.94068
Solyc01g010270.3.1	817	638	173	120.285
Solyc11g065520.1.1	1245	1066	2	0.832261
Solyc08g008280.3.1	1759	1580	26	7.29967
Solyc01g006460.2.1	1659	1480	0	0
Solyc02g087600.3.1	861	682	51	33.1721
Solyc06g073410.3.1	1110	931	17	8.10002
Solyc01g109200.3.1	1347	1168	6.3933	2.42811
Solyc03g005315.1.1	438	259	1.18253	2.02534
Solyc04g005010.3.1	1917	1738	24	6.12559
Solyc02g014095.1.1	398	219	0	0
Solyc01g056883.1.1	288	109	0	0
Solyc08g028750.1.1	171	13.7365	0	0
Solyc06g073585.1.1	280	101	0	0
Solyc03g121640.3.1	2352	2173	94	19.1891
Solyc06g071350.3.1	5365	5186	919	78.6085
Solyc03g053025.1.1	1128	949	0	0
Solyc05g043217.1.1	2048	1869	0	0
Solyc01g087430.3.1	3188	3009	302.621	44.6133
Solyc06g065970.1.1	381	202	0	0
Solyc02g036393.1.1	1329	1150	0	0
Solyc10g017950.2.1	186	19.0638	0	0
Solyc02g084570.3.1	2109	1930	43	9.88321
Solyc04g074100.3.1	932	753	76	44.7719
Solyc10g054930.2.1	2339	2160	47	9.6523
Solyc10g079570.2.1	1225	1046	23	9.754
Solyc10g086500.1.1	774	595	0	0
Solyc04g057950.2.1	3691	3512	1	0.126308
Solyc06g009450.1.1	261	82.002	0	0
Solyc07g062160.3.1	2510	2331	122	23.2169
Solyc01g101250.3.1	2721	2542	745.25	130.051
Solyc05g018436.1.1	204	29.2345	0	0
Solyc04g050624.1.1	408	229	0	0
Solyc11g044220.1.1	228	49.4247	0	0
Solyc10g009045.1.1	449	270	0	0
Solyc09g066100.3.1	1254	1075	182	75.1017
Solyc09g098310.3.1	926	747	143.305	85.0999
Solyc07g006570.3.1	996	817	0	0
Solyc11g017285.1.1	585	406	0	0
Solyc06g008420.2.1	257	78.0044	0	0
Solyc10g039193.1.1	934	755	0	0
Solyc09g005060.2.1	1107	928	0	0
Solyc09g010620.1.1	492	313	0	0
Solyc03g117610.1.1	381	202	0	0
Solyc05g016300.1.1	255	76.0064	0	0
Solyc08g080060.3.1	759	580	0	0
Solyc04g025990.3.1	3010	2831	169	26.481
Solyc02g091930.3.1	1302	1123	198	78.2118
Solyc09g065595.1.1	1044	865	43	22.0516
Solyc04g054270.3.1	2135	1956	15	3.4018
Solyc12g041980.2.1	1443	1264	0	0
Solyc12g010000.2.1	387	208	0	0
Solyc03g120730.3.1	3731	3552	78	9.74111
Solyc03g006420.3.1	4049	3870	133	15.245
Solyc09g014621.1.1	855	676	0	0
Solyc01g097990.3.1	486	307	0	0
Solyc03g112540.3.1	1471	1292	0	0
Solyc04g049800.3.1	1617	1438	22	6.78657
Solyc03g112075.1.1	1945	1766	367	92.1854
Solyc11g061750.2.1	4530	4351	0	0
Solyc04g049970.3.1	621	442	10	10.0361
Solyc01g109250.2.1	876	697	0	0
Solyc04g054890.3.1	2476	2297	565	109.112
Solyc07g039345.1.1	753	574	2	1.54563
Solyc04g056503.1.1	257	78.0044	0	0
Solyc08g065380.3.1	1835	1656	0	0
Solyc06g053450.3.1	1114	935	211	100.105
Solyc05g052260.3.1	1610	1431	178	55.1782
Solyc04g014680.3.1	2063	1884	35	8.24089
Solyc02g011830.1.1	204	29.2345	0	0
Solyc08g082000.3.1	2503	2324	86	16.4153
Solyc07g045350.3.1	2173	1994	134	29.8103
Solyc02g083900.3.1	13319	13140	873	29.4717
Solyc06g071960.3.1	3841	3662	101	12.2346
Solyc03g051705.1.1	206	30.6548	0	0
Solyc01g104055.1.1	663	484	66.3236	60.7868
Solyc02g014640.1.1	198	25.324	0	0
Solyc07g049795.1.1	249	70.019	0	0
Solyc01g049910.3.1	4411	4232	6	0.628916
Solyc11g062400.2.1	1940	1761	51	12.8469
Solyc11g006320.2.1	4232	4053	322.081	35.2514
Solyc06g065480.3.1	2047	1868	68	16.148
Solyc03g031900.2.1	7376	7197	30	1.84908
Solyc02g065770.3.1	2340	2161	32	6.56874
Solyc05g014895.1.1	354	175	0	0
Solyc01g090560.3.1	825	646	0	0
Solyc11g005640.2.1	3776	3597	2301.35	283.811
Solyc02g092517.1.1	642	463	0	0
Solyc08g081420.3.1	2306	2127	52	10.8448
Solyc04g025284.1.1	321	142	0	0
Solyc05g009160.3.1	1741	1562	116	32.943
Solyc03g019810.3.1	4888	4709	96.5987	9.09975
Solyc12g042840.2.1	857	678	0	0
Solyc02g079200.1.1	1731	1552	0	0
Solyc01g100080.3.1	1517	1338	23	7.62533
Solyc12g015890.1.1	219	41.1625	0	0
Solyc02g076890.1.1	411	232	0	0
Solyc05g051370.3.1	4324	4145	133	14.2336
Solyc10g005550.2.1	405	226	4	7.85124
Solyc01g020403.1.1	240	61.0822	0	0
Solyc06g024380.1.1	318	139	15	47.87
Solyc09g015380.1.1	606	427	0	0
Solyc04g017757.1.1	285	106	0	0
Solyc06g083800.3.1	824	645	0	0
Solyc02g094140.3.1	612	433	54	55.3213
Solyc01g060400.1.1	243	64.0516	0	0
Solyc11g071910.2.1	2732	2553	483	83.9234
Solyc02g088830.3.1	613	434	0	0
Solyc06g050430.3.1	1187	1008	0	0
Solyc09g092070.3.1	1974	1795	265.732	65.6698
Solyc02g092070.3.1	4471	4292	1	0.103354
Solyc03g115330.2.1	1975	1796	4	0.987962
Solyc10g054530.2.1	999	820	0	0
Solyc04g025530.3.1	1844	1665	2	0.532847
Solyc01g079370.3.1	2582	2403	0	0
Solyc08g082730.3.1	1346	1167	55	20.9064
Solyc01g008870.2.1	2058	1879	6	1.41648
Solyc09g018640.1.1	96	4.87155	0	0
Solyc12g006590.2.1	2451	2272	0	0
Solyc01g106300.3.1	552	373	0	0
Solyc12g017510.2.1	4989	4810	42.6104	3.92968
Solyc06g060300.1.1	318	139	8.34486	26.6312
Solyc02g055443.1.1	738	559	0	0
Solyc01g066390.3.1	1659	1480	2.72374	0.816376
Solyc01g017280.1.1	390	211	0	0
Solyc11g068540.2.1	1482	1303	593	201.882
Solyc08g006240.2.1	2841	2662	19	3.16616
