target_id	length	eff_length	est_counts	tpm
Solyc05g055090.3.1	4064	3885	296.322	23.8975
Solyc01g103864.1.1	737	558	0	0
Solyc07g045120.2.1	5030	4851	1.43521	0.0926965
Solyc08g008610.3.1	1830	1651	4.08519	0.775257
Solyc07g018190.3.1	4382	4203	2	0.149091
Solyc08g076550.2.1	540	361	7.10644	6.16772
Solyc07g006880.1.1	492	313	0	0
Solyc05g005735.1.1	183	17.7996	0	0
Solyc11g066690.2.1	809	630	3	1.49197
Solyc09g061730.2.1	2101	1922	2	0.326029
Solyc06g048730.3.1	2320	2141	138	20.1949
Solyc05g008000.3.1	1966	1787	192.304	33.7166
Solyc02g082720.3.1	2055	1876	83	13.862
Solyc10g081570.2.1	1377	1198	1844	482.263
Solyc03g044547.1.1	787	608	0	0
Solyc03g007360.3.1	4554	4375	11.3342	0.811695
Solyc01g105520.3.1	2013	1834	8	1.36669
Solyc06g066420.3.1	976	797	36	14.1522
Solyc00g007110.3.1	6723	6544	96	4.59629
Solyc08g075780.3.1	666	487	50	32.1678
Solyc07g055630.3.1	610	431	0	0
Solyc05g055180.3.1	2042	1863	287	48.2669
Solyc12g055840.2.1	1781	1602	39	7.6275
Solyc12g006450.2.1	2325	2146	100	14.5999
Solyc03g034150.2.1	949	770	0	0
Solyc09g089550.3.1	2898	2719	13	1.49801
Solyc03g082395.1.1	1866	1687	540.37	100.359
Solyc07g054960.2.1	1222	1043	0	0
Solyc11g044910.2.1	2623	2444	238	30.5109
Solyc06g030490.3.1	1642	1463	222	47.5432
Solyc04g008760.2.1	1068	889	34	11.9828
Solyc02g094290.1.1	342	163	0	0
Solyc07g052360.2.1	2150	1971	0	0
Solyc08g007120.3.1	1310	1131	48	13.2971
Solyc08g016380.1.1	255	76.0064	0	0
Solyc06g042954.1.1	345	166	0	0
Solyc05g045890.1.1	720	541	0	0
Solyc10g053990.1.1	135	7.48819	0	0
Solyc01g107950.2.1	2653	2474	0	0
Solyc01g011335.1.1	459	280	0	0
Solyc06g066760.3.1	1941	1762	77.3859	13.7606
Solyc09g014430.1.1	207	31.3862	0.996339	9.94599
Solyc11g071660.1.1	1608	1429	387	84.8513
Solyc02g021630.1.1	129	6.9214	0	0
Solyc01g015050.1.1	285	106	0	0
Solyc04g074170.2.1	483	304	1	1.03064
Solyc04g076480.3.1	4657	4478	33	2.30892
Solyc10g074463.1.1	1074	895	0	0
Solyc09g015670.3.1	2645	2466	1549.68	196.893
Solyc03g115390.3.1	5094	4915	138	8.79702
Solyc11g012200.2.1	1270	1091	0	0
Solyc06g011610.1.1	1071	892	33	11.5912
Solyc12g013610.2.1	711	532	0	0
Solyc06g054590.3.1	1081	902	16	5.55768
Solyc04g079470.3.1	2922	2743	9	1.02801
Solyc12g010745.1.1	1599	1420	99	21.8437
Solyc11g012330.2.1	2758	2579	0	0
Solyc05g012380.3.1	1284	1105	77.622	22.0091
Solyc05g006050.3.1	1974	1795	46	8.02922
Solyc12g011450.2.1	1579	1400	87.8514	19.6608
Solyc11g045155.1.1	45	3.38302	0	0
Solyc09g089890.1.1	1050	871	0	0
Solyc06g050400.2.1	282	103	0	0
Solyc01g057185.1.1	891	712	0	0
Solyc00g007450.1.1	681	502	0	0
Solyc02g071590.2.1	1218	1039	3	0.90466
Solyc07g038110.2.1	726	547	0	0
Solyc10g028540.2.1	405	226	0	0
Solyc09g075410.3.1	1343	1164	0	0
Solyc06g065260.3.1	5878	5699	1674	92.0315
Solyc02g014775.1.1	201	27.2129	0	0
Solyc07g062685.1.1	1011	832	0	0
Solyc10g080817.1.1	1311	1132	133.594	36.9759
Solyc08g080720.2.1	648	469	12	8.01657
Solyc01g102610.3.1	2841	2662	699	82.2714
Solyc01g095930.3.1	1974	1795	1	0.174548
Solyc01g106160.2.1	2148	1969	0	0
Solyc02g094753.1.1	2703	2524	4	0.496536
Solyc04g072310.3.1	1090	911	3	1.03177
Solyc06g071650.2.1	1287	1108	2.93611	0.830255
Solyc02g030330.1.1	258	79.0036	0	0
Solyc07g006780.3.1	2697	2518	125	15.5537
Solyc10g008180.2.1	4098	3919	5.7555	0.460137
Solyc01g056430.1.1	993	814	0	0
Solyc01g044420.3.1	2306	2127	0	0
Solyc11g005500.1.1	393	214	0	0
Solyc09g011130.2.1	1608	1429	65	14.2515
Solyc12g035930.1.1	510	331	0	0
Solyc09g074360.3.1	2101	1922	95	15.4864
Solyc05g053030.1.1	1509	1330	4	0.942298
Solyc01g091770.3.1	2077	1898	11	1.81584
Solyc06g071930.1.1	204	29.2345	9.57377	102.605
Solyc11g016945.1.1	1470	1291	0	0
Solyc07g017950.3.1	1035	856	0	0
Solyc02g083730.3.1	1261	1082	7	2.02699
Solyc09g014800.2.1	567	388	2	1.61502
Solyc06g060670.3.1	3226	3047	24	2.46785
Solyc08g067030.3.1	1569	1390	6604	1488.58
Solyc08g007210.3.1	1661	1482	10	2.11413
Solyc06g007520.3.1	1093	914	470	161.113
Solyc07g065200.3.1	1082	903	148	51.3516
Solyc05g026460.1.1	171	13.7365	0	0
Solyc09g059125.1.1	835	656	0	0
Solyc09g015660.3.1	2924	2745	24	2.73936
Solyc11g005990.2.1	9246	9067	0	0
Solyc04g011390.1.1	312	133	88.3824	208.206
Solyc02g084265.1.1	1149	970	4	1.29202
Solyc01g087500.3.1	10104	9925	52.6744	1.66283
Solyc06g065380.3.1	1789	1610	33.4474	6.50904
Solyc02g084240.3.1	1032	853	3085	1133.15
Solyc06g050130.3.1	2542	2363	71	9.41401
Solyc08g007930.2.1	940	761	0	0
Solyc05g041960.1.1	255	76.0064	0	0
Solyc01g090770.3.1	3245	3066	143	14.6131
Solyc01g098180.3.1	2962	2783	88	9.90716
Solyc08g068100.3.1	2712	2533	69	8.53481
Solyc10g074436.1.1	2013	1834	0	0
Solyc04g050180.3.1	886	707	0	0
Solyc12g056000.2.1	1926	1747	1.94111	0.348126
Solyc02g067270.2.1	744	565	1	0.554538
Solyc01g057190.1.1	1164	985	0	0
Solyc05g054540.3.1	2194	2015	101.313	15.7533
Solyc06g076940.3.1	895	716	77	33.6944
Solyc02g088470.1.1	1809	1630	16	3.07548
Solyc01g056850.3.1	2589	2410	43	5.59025
Solyc01g108760.1.1	180	16.6423	0	0
Solyc09g082850.1.1	150	9.35544	0	0
Solyc01g090960.2.1	2420	2241	0	0
Solyc10g084970.2.1	1442	1263	11	2.72878
Solyc12g019760.1.1	222	43.8484	0	0
Solyc10g086680.1.1	705	526	89	53.0132
Solyc08g067995.1.1	213	36.0583	0	0
Solyc05g013150.3.1	6027	5848	11.5551	0.619077
Solyc08g013980.3.1	2264	2085	42.8809	6.44374
Solyc08g029270.2.1	195	23.5677	0	0
Solyc01g006430.3.1	1319	1140	17166	4717.85
Solyc02g086600.3.1	5588	5409	53	3.07
Solyc02g070140.1.1	588	409	0	0
Solyc01g105490.3.1	1730	1551	0	0
Solyc03g007470.3.1	770	591	818	433.656
Solyc09g059710.2.1	3123	2944	0	0
Solyc07g052880.3.1	559	380	0	0
Solyc08g005910.3.1	1908	1729	231	41.8598
Solyc03g005700.1.1	303	124	2.1587	5.45445
Solyc12g008390.2.1	1610	1431	70	15.3263
Solyc09g007520.3.1	1513	1334	7	1.64408
Solyc08g061140.3.1	1535	1356	80	18.4846
Solyc03g071795.1.1	435	256	0	0
Solyc10g083340.2.1	4980	4801	14	0.913642
Solyc04g005480.1.1	513	334	178	166.976
Solyc06g075663.1.1	1584	1405	4	0.891997
Solyc01g106030.3.1	999	820	84	32.0956
Solyc09g089865.1.1	267	88.0006	0	0
Solyc02g083620.3.1	1736	1557	10	2.01229
Solyc06g072465.1.1	2146	1967	161	25.6449
Solyc05g047718.1.1	960	781	0	0
Solyc04g077450.3.1	1509	1330	33	7.77396
Solyc11g066280.2.1	1273	1094	159	45.5365
Solyc11g061715.1.1	489	310	0	0
Solyc01g107980.3.1	1248	1069	76	22.2749
Solyc05g017745.1.1	477	298	0	0
Solyc10g074620.2.1	3778	3599	142	12.3619
Solyc09g090220.3.1	2160	1981	1	0.15816
Solyc02g078805.1.1	2214	2035	197	30.3307
Solyc04g056410.3.1	4817	4638	5	0.337769
Solyc01g087160.2.1	1904	1725	525.492	95.4458
Solyc06g071260.3.1	324	145	0	0
Solyc08g078380.3.1	2269	2090	19	2.84831
Solyc01g110340.3.1	1550	1371	3	0.685589
Solyc06g084622.1.1	573	394	0	0
Solyc06g008410.1.1	273	94.0001	0	0
Solyc12g097075.1.1	558	379	0	0
Solyc03g118370.3.1	2402	2223	8	1.12754
Solyc07g032794.1.1	1569	1390	0	0
Solyc01g103890.3.1	1704	1525	228.447	46.9349
Solyc10g009550.3.1	1445	1266	7	1.73238
Solyc08g007435.1.1	495	316	0	0
Solyc01g110310.3.1	1438	1259	74	18.4156
Solyc11g010390.1.1	420	241	27	35.1016
Solyc04g011570.3.1	1536	1357	154.231	35.6099
Solyc06g068660.3.1	2440	2261	51	7.06723
Solyc04g078980.3.1	2230	2051	0	0
Solyc01g058160.3.1	1131	952	1	0.329111
Solyc01g105430.3.1	448	269	0	0
Solyc07g020966.1.1	543	364	0	0
Solyc06g051920.3.1	7056	6877	21.4076	0.975325
Solyc01g066450.3.1	1299	1120	8	2.23796
Solyc11g044330.2.1	1619	1440	17	3.69885
Solyc04g050866.1.1	477	298	0	0
Solyc06g005290.3.1	1630	1451	50	10.7965
Solyc06g069630.3.1	4630	4451	139.101	9.79155
Solyc08g078370.3.1	1716	1537	18	3.66926
Solyc07g056590.3.1	2337	2158	104	15.0995
Solyc11g066665.1.1	919	740	9	3.81058
Solyc02g024070.3.1	3786	3607	30.4653	2.6463
Solyc01g108035.1.1	489	310	0	0
Solyc01g096450.3.1	1832	1653	100	18.9543
Solyc11g022615.1.1	976	797	0	0
Solyc08g079770.3.1	4992	4813	0	0
Solyc08g074255.1.1	351	172	0	0
Solyc06g033950.1.1	1053	874	0	0
Solyc03g082790.3.1	766	587	1	0.533755
Solyc02g091970.3.1	1942	1763	319	56.6915
Solyc07g007240.3.1	513	334	0	0
Solyc06g010020.1.1	201	27.2129	0	0
Solyc07g043640.3.1	2191	2012	111.674	17.3902
Solyc10g046880.1.1	156	10.3458	0	0
Solyc01g007880.3.1	3567	3388	58	5.3637
Solyc02g063230.1.1	777	598	5	2.61968
Solyc02g079230.3.1	2422	2243	186	25.9815
Solyc07g008550.3.1	2258	2079	4.51772	0.680839
Solyc03g007270.3.1	1779	1600	241	47.1929
Solyc01g090520.3.1	634	455	0	0
Solyc10g044680.2.1	2459	2280	3	0.412255
Solyc11g030390.2.1	1430	1251	142.206	35.6156
Solyc06g030652.1.1	453	274	0	0
Solyc12g019205.1.1	756	577	0	0
Solyc10g011710.1.1	390	211	6	8.90941
Solyc05g010585.1.1	818	639	0	0
Solyc01g014925.1.1	525	346	0	0
Solyc05g026320.1.1	231	52.2911	0	0
Solyc05g007220.3.1	2100	1921	355	57.9003
Solyc10g082000.2.1	3316	3137	0	0
Solyc08g061570.2.1	405	226	0	0
Solyc06g053640.1.1	855	676	13	6.02527
Solyc05g024070.1.1	420	241	0	0
Solyc06g075720.2.1	1848	1669	0	0
Solyc01g010510.3.1	2431	2252	9	1.25214
Solyc03g120805.1.1	950	771	30	12.1912
Solyc10g055025.1.1	363	184	0	0
Solyc07g006095.1.1	401	222	0	0
Solyc03g111110.1.1	228	49.4247	0	0
Solyc05g055210.2.1	1218	1039	253.844	76.5475
Solyc06g082230.3.1	2430	2251	5	0.695944
Solyc06g054000.1.1	201	27.2129	0	0
Solyc12g062210.1.1	177	15.5846	0	0
Solyc09g008160.3.1	569	390	231	185.578
Solyc02g036165.1.1	674	495	0	0
Solyc10g045190.2.1	1045	866	73	26.411
Solyc05g016305.1.1	201	27.2129	0	0
Solyc03g114625.1.1	1042	863	0	0
Solyc10g006280.1.1	372	193	0	0
Solyc05g013040.3.1	5760	5581	373	20.94
Solyc01g060310.2.1	291	112	0	0
Solyc10g080540.2.1	1151	972	12	3.86808
Solyc08g061910.3.1	1306	1127	1	0.278007
Solyc04g005380.3.1	3173	2994	3	0.313942
Solyc07g063670.2.1	1125	946	2	0.662398
Solyc11g007780.2.1	1541	1362	72	16.5629
Solyc03g115780.2.1	2261	2082	5	0.752435
Solyc01g014725.1.1	483	304	0	0
Solyc04g072580.1.1	1500	1321	53.9159	12.7877
Solyc05g053770.3.1	2837	2658	108	12.7306
Solyc01g021705.1.1	432	253	0	0
Solyc08g007370.3.1	1862	1683	46	8.56355
Solyc06g008580.3.1	829	650	1	0.482022
Solyc09g009480.1.1	516	337	0	0
Solyc03g053023.1.1	1299	1120	39	10.91
Solyc11g012610.2.1	1804	1625	13.265	2.55761
Solyc07g014590.3.1	2847	2668	38	4.46249
Solyc06g071910.3.1	1960	1781	222	39.0543
Solyc06g069510.3.1	1781	1602	11	2.15135
Solyc06g060780.3.1	2632	2453	16	2.04363
Solyc02g081240.1.1	669	490	0	0
Solyc01g065780.1.1	198	25.324	0	0
Solyc02g061730.2.1	456	277	0	0
Solyc04g051660.3.1	1391	1212	16	4.13616
Solyc02g077370.1.1	486	307	0	0
Solyc10g085660.2.1	1807	1628	22.6224	4.35376
Solyc10g007900.3.1	1397	1218	4	1.02895
Solyc10g047460.1.1	186	19.0638	0	0
Solyc01g068060.3.1	697	518	44	26.6136
Solyc06g019180.2.1	159	10.9088	0	0
Solyc02g086530.3.1	3448	3269	3	0.287532
Solyc03g063850.1.1	324	145	0	0
Solyc11g030643.1.1	225	46.6066	0	0
Solyc07g047940.3.1	2222	2043	5	0.766799
Solyc07g027000.1.1	156	10.3458	0	0
Solyc04g024945.1.1	351	172	0	0
Solyc08g061500.2.1	6893	6714	184.658	8.6172
Solyc02g084290.2.1	189	20.4424	0	0
Solyc11g010530.2.1	700	521	0	0
Solyc02g093890.1.1	828	649	24	11.5863
Solyc12g042990.2.1	2955	2776	159	17.9456
Solyc03g044245.1.1	1340	1161	0	0
Solyc11g013020.2.1	842	663	53	25.0462
Solyc06g066580.3.1	1189	1010	28	8.68593
Solyc05g006180.2.1	2217	2038	0	0
Solyc12g097090.2.1	450	271	28.8314	33.3331
Solyc12g056050.1.1	1458	1279	0	0
Solyc10g055195.1.1	639	460	0	0
Solyc07g042317.1.1	417	238	0	0
Solyc11g028150.1.1	573	394	0	0
Solyc06g005670.3.1	4434	4255	485.132	35.7224
Solyc08g015634.1.1	285	106	0	0
Solyc04g076970.3.1	1226	1047	0	0
Solyc08g008210.3.1	1893	1714	1070	195.593
Solyc06g005115.1.1	743	564	0	0
Solyc05g005915.1.1	1507	1328	0	0
Solyc03g063700.1.1	963	784	8	3.19708
Solyc08g041855.1.1	1160	981	0	0
Solyc03g013050.1.1	210	33.6633	0	0
Solyc11g011020.2.1	2504	2325	53	7.14221
Solyc02g092530.3.1	2346	2167	30.0508	4.34488
Solyc03g097200.3.1	559	380	33	27.2089
Solyc03g033640.3.1	2585	2406	74	9.63643
Solyc03g117330.3.1	6664	6485	49.8884	2.41029
Solyc11g068750.2.1	1687	1508	65	13.5049
Solyc04g028470.2.1	1193	1014	0	0
Solyc01g106170.3.1	339	160	1	1.95821
Solyc02g062050.2.1	1703	1524	1	0.205587
Solyc02g077330.3.1	1375	1196	30	7.85905
Solyc11g066740.2.1	1413	1234	39	9.90215
Solyc09g009850.3.1	1385	1206	14.2032	3.68993
Solyc07g008100.3.1	1880	1701	37	6.81518
Solyc08g066030.3.1	744	565	17	9.42715
Solyc10g049255.1.1	666	487	0	0
Solyc03g006320.1.1	651	472	1	0.663801
Solyc05g018300.3.1	4484	4305	317	23.071
Solyc06g073165.1.1	1227	1048	3	0.896891
Solyc08g068800.3.1	5232	5053	6.31767	0.39173
Solyc12g010670.1.1	675	496	34	21.4772
Solyc10g084080.2.1	2725	2546	3	0.369184
Solyc08g041683.1.1	579	400	0	0
Solyc02g081130.2.1	1633	1454	0	0
Solyc03g078560.1.1	600	421	0	0
Solyc07g041210.3.1	2331	2152	24	3.49421
Solyc09g060110.3.1	4635	4456	5.72637	0.402637
Solyc11g010240.2.1	3361	3182	1551	152.718
Solyc11g039590.2.1	1567	1388	0	0
Solyc12g096450.2.1	1580	1401	177	39.5836
Solyc09g020077.1.1	1245	1066	0	0
Solyc12g100350.2.1	7358	7179	49.3363	2.15319
Solyc06g051220.1.1	381	202	0	0
Solyc06g073510.3.1	5947	5768	84.7925	4.60587
Solyc08g066935.1.1	1653	1474	0	0
Solyc12g014180.2.1	2682	2503	54	6.75947
Solyc05g056380.3.1	778	599	2	1.04612
Solyc02g062870.3.1	3406	3227	0	0
Solyc10g018900.1.1	444	265	0	0
Solyc02g090090.3.1	1722	1543	393	79.8007
Solyc10g079480.1.1	1503	1324	37	8.75576
Solyc09g058980.3.1	673	494	2	1.26848
Solyc09g007790.1.1	477	298	24	25.2333
Solyc10g018790.1.1	756	577	0	0
Solyc12g094390.1.1	729	550	5	2.84831
Solyc02g077860.1.1	390	211	50	74.245
Solyc02g038740.3.1	2014	1835	5298.6	904.701
Solyc12g008700.2.1	553	374	177.496	148.695
Solyc09g061625.1.1	636	457	0	0
Solyc06g075170.1.1	492	313	315.404	315.72
Solyc10g012255.1.1	338	159	0	0
Solyc08g067595.1.1	333	154	0	0
Solyc09g097900.3.1	751	572	32.8496	17.9934
Solyc11g005200.2.1	1641	1462	106	22.7163
Solyc04g083015.1.1	462	283	0	0
Solyc03g124020.1.1	567	388	0	0
Solyc02g071940.1.1	294	115	0	0
Solyc01g090540.1.1	708	529	0	0
Solyc08g067070.3.1	1615	1436	3	0.654556
Solyc01g056340.3.1	2389	2210	71	10.0657
Solyc06g033830.1.1	342	163	0	0
Solyc08g067470.3.1	1822	1643	65	12.3953
Solyc03g096965.1.1	1449	1270	40.647	10.0278
Solyc03g093320.2.1	210	33.6633	0	0
Solyc11g005940.2.1	2175	1996	10	1.56971
Solyc01g087385.1.1	939	760	2.76281	1.13898
Solyc03g096280.1.1	165	12.1958	0	0
Solyc02g031820.1.1	1065	886	0	0
Solyc04g011360.3.1	1363	1184	348	92.0889
Solyc04g076745.1.1	222	43.8484	38.8182	277.371
Solyc12g021250.2.1	384	205	0	0
Solyc07g026560.2.1	3411	3232	0	0
Solyc10g062130.1.1	108	5.45872	0	0
Solyc02g090600.1.1	525	346	0	0
Solyc05g006330.1.1	255	76.0064	0	0
Solyc04g077680.3.1	2794	2615	28	3.3548
Solyc07g044790.3.1	6985	6806	26.4696	1.21853
Solyc01g060281.1.1	594	415	0	0
Solyc07g045210.1.1	1749	1570	70	13.9694
Solyc09g082395.1.1	225	46.6066	10.19	68.5023
Solyc08g083210.3.1	7276	7097	23	1.01539
Solyc01g100680.1.1	609	430	0	0
Solyc02g067710.2.1	2639	2460	17	2.16518
Solyc02g068710.3.1	7901	7722	101.075	4.10104
Solyc09g005760.3.1	3306	3127	97	9.71905
Solyc03g114920.1.1	1569	1390	79	17.8071
Solyc11g013533.1.1	708	529	29	17.176
Solyc02g036135.1.1	360	181	0	0
Solyc01g094180.3.1	606	427	24	17.6102
Solyc03g082650.1.1	198	25.324	0	0
Solyc07g054220.1.1	1173	994	22	6.93452
Solyc08g062765.1.1	612	433	0	0
Solyc11g045450.2.1	2357	2178	0	0
Solyc09g091730.3.1	2318	2139	0	0
Solyc05g015557.1.1	849	670	0	0
Solyc07g042290.2.1	351	172	0	0
Solyc02g081220.2.1	1590	1411	0	0
Solyc02g070710.2.1	1902	1723	3	0.545527
Solyc02g093230.3.1	2040	1861	1.69467	0.285312
Solyc04g045530.3.1	2002	1823	432	74.2467
Solyc01g098460.3.1	5451	5272	81	4.81382
Solyc01g090590.3.1	2202	2023	112	17.3461
Solyc11g056360.2.1	504	325	43	41.4539
Solyc04g056496.1.1	501	322	0	0
Solyc01g108640.1.1	1137	958	10	3.2705
Solyc02g084830.3.1	2858	2679	8	0.935615
Solyc03g045040.1.1	243	64.0516	0	0
Solyc08g062295.1.1	48	3.44246	0	0
Solyc03g093220.3.1	711	532	99	58.3047
Solyc07g025130.1.1	255	76.0064	0	0
Solyc06g071920.3.1	2098	1919	677.74	110.654
Solyc02g068640.3.1	1347	1168	50	13.4124
Solyc01g099400.3.1	5906	5727	417.696	22.8514
Solyc07g064260.2.1	1174	995	0	0
Solyc10g079000.1.1	585	406	59	45.5309
Solyc01g012585.1.1	255	76.0064	0	0
Solyc08g077470.3.1	1111	932	41	13.7831
Solyc06g051080.3.1	3100	2921	139	14.9095
Solyc01g096290.3.1	1455	1276	531.804	130.581
Solyc02g083870.3.1	583	404	102	79.1041
Solyc12g089100.2.1	966	787	7	2.78678
Solyc01g006370.3.1	6437	6258	279	13.9685
Solyc01g104530.3.1	4015	3836	211	17.2339
Solyc07g044930.3.1	4143	3964	83	6.56031
Solyc05g011950.2.1	470	291	0	0
Solyc03g025350.3.1	2301	2122	0	0
Solyc12g036030.1.1	291	112	0	0
Solyc11g007730.2.1	1728	1549	3	0.606806
Solyc12g099990.2.1	654	475	402.718	265.636
Solyc01g103340.3.1	312	133	0	0
Solyc08g077230.3.1	2261	2082	556.861	83.8003
Solyc02g090100.1.1	489	310	105	106.123
Solyc06g050307.1.1	231	52.2911	0	0
Solyc11g045337.1.1	655	476	0	0
Solyc08g014570.3.1	2631	2452	14	1.78891
Solyc04g014570.3.1	2211	2032	312	48.1073
Solyc05g014850.2.1	516	337	1	0.929715
Solyc08g061493.1.1	1246	1067	0	0
Solyc06g034120.3.1	1458	1279	339	83.0442
Solyc12g096220.2.1	2638	2459	495	63.0705
Solyc02g032560.2.1	1106	927	0	0
Solyc06g083595.1.1	447	268	0	0
Solyc09g057875.1.1	576	397	10	7.89204
Solyc11g011225.1.1	1719	1540	25	5.08627
Solyc03g113080.3.1	1095	916	34	11.6296
Solyc02g014650.1.1	210	33.6633	0	0
Solyc09g008080.3.1	951	772	44	17.8573
Solyc03g123650.2.1	3319	3140	1.4656	0.14624
Solyc03g115620.2.1	2598	2419	1	0.129522
Solyc08g021820.3.1	1183	1004	1	0.312066
Solyc12g013510.1.1	420	241	13.7883	17.9256
Solyc11g027670.1.1	660	481	152.756	99.5021
Solyc07g020803.1.1	462	283	0	0
Solyc10g008300.3.1	2498	2319	125.614	16.9714
Solyc07g005300.1.1	159	10.9088	0	0
Solyc04g054800.3.1	1873	1694	1	0.184955
Solyc09g042695.1.1	663	484	0	0
Solyc02g088670.1.1	1383	1204	0	0
Solyc08g005920.3.1	670	491	17	10.8479
Solyc08g067400.1.1	192	21.9418	0	0
Solyc12g013620.2.1	1557	1378	813	184.851
Solyc04g080860.1.1	186	19.0638	0	0
Solyc03g078190.1.1	654	475	0	0
Solyc01g103866.1.1	2207	2028	125.252	19.3507
Solyc11g072100.2.1	1176	997	2.32885	0.731857
Solyc07g064990.3.1	1486	1307	4	0.95888
Solyc05g043230.1.1	501	322	0	0
Solyc11g042800.2.1	857	678	0	0
Solyc06g076270.3.1	2462	2283	14	1.92133
Solyc04g017640.1.1	1320	1141	0	0
Solyc10g055050.2.1	1161	982	0	0
Solyc10g081970.2.1	417	238	40.1095	52.802
Solyc03g093970.3.1	2302	2123	160.63	23.7059
Solyc01g065610.1.1	327	148	0	0
Solyc11g006910.2.1	670	491	1	0.638114
Solyc06g084510.3.1	1092	913	160	54.9072
Solyc03g097100.1.1	492	313	19	19.0191
Solyc02g031863.1.1	897	718	0	0
Solyc01g102630.3.1	510	331	0	0
Solyc01g094550.3.1	3382	3203	80.7566	7.89952
Solyc11g071520.2.1	3204	3025	9.35808	0.969262
Solyc07g014705.1.1	420	241	0	0
Solyc11g028123.1.1	540	361	0	0
Solyc04g082590.3.1	2616	2437	84.9735	10.9247
Solyc03g046360.2.1	309	130	0	0
Solyc03g115970.2.1	1833	1654	0	0
Solyc02g080420.3.1	1961	1782	812	142.767
Solyc10g052585.1.1	159	10.9088	0	0
Solyc12g016100.2.1	2628	2449	0	0
Solyc08g029290.1.1	231	52.2911	0	0
Solyc06g073320.3.1	2287	2108	2049	304.545
Solyc12g088450.2.1	2780	2601	189	22.7668
Solyc06g069890.3.1	1604	1425	1303	286.49
Solyc07g047610.3.1	2498	2319	285	38.5056
Solyc06g036300.3.1	393	214	0	0
Solyc01g097730.3.1	1148	969	5	1.61669
Solyc05g024483.1.1	450	271	0	0
Solyc06g050140.1.1	273	94.0001	0	0
Solyc11g033250.2.1	548	369	0	0
Solyc09g065000.3.1	1294	1115	24	6.74398
Solyc10g085310.1.1	642	463	12	8.12045
Solyc08g068770.2.1	773	594	8	4.21972
Solyc07g005765.1.1	525	346	442.392	400.6
Solyc07g055730.3.1	3122	2943	5.69797	0.60661
Solyc05g009310.3.1	1393	1214	9	2.32276
Solyc01g065670.1.1	204	29.2345	0	0
Solyc01g094640.3.1	5184	5005	161.18	10.0899
Solyc12g098150.2.1	1345	1166	107	28.7518
Solyc06g073350.3.1	1533	1354	248	57.3869
Solyc12g014420.2.1	1786	1607	7	1.36478
Solyc09g008970.1.1	411	232	2	2.70098
Solyc06g064860.2.1	1017	838	0	0
Solyc02g005180.3.1	1735	1556	0	0
Solyc03g059123.1.1	945	766	0	0
Solyc05g005070.3.1	3964	3785	31	2.56611
Solyc05g052365.1.1	728	549	0	0
Solyc02g093140.3.1	2442	2263	664	91.9313
Solyc01g112307.1.1	198	25.324	0	0
Solyc08g081400.3.1	309	130	2	4.82022
Solyc06g005150.3.1	1187	1008	259.158	80.5534
Solyc08g060975.1.1	1836	1657	0	0
Solyc05g013090.2.1	303	124	0	0
Solyc11g065643.1.1	771	592	0	0
Solyc08g006430.3.1	3763	3584	298	26.0512
Solyc09g082535.1.1	780	601	0	0
Solyc12g098820.2.1	1775	1596	588	115.432
Solyc01g099430.3.1	156	10.3458	0	0
Solyc09g059730.2.1	1308	1129	0	0
Solyc01g091760.2.1	961	782	0	0
Solyc11g030907.1.1	180	16.6423	0	0
Solyc10g018194.1.1	615	436	0	0
Solyc11g061940.1.1	366	187	0	0
Solyc02g065080.3.1	2296	2117	159	23.5319
Solyc06g073760.3.1	2487	2308	2.62595	0.356477
Solyc11g039840.2.1	1122	943	1085	360.494
Solyc07g062940.3.1	3420	3241	117	11.3106
Solyc09g059625.1.1	543	364	60	51.6452
Solyc04g072510.3.1	1633	1454	11	2.37033
Solyc10g079237.1.1	600	421	0	0
Solyc08g065265.1.1	1677	1498	0	0
Solyc01g005080.3.1	2666	2487	332.39	41.8747
Solyc09g025310.3.1	1304	1125	97	27.0146
Solyc10g084950.2.1	1964	1785	7	1.22868
Solyc01g008660.3.1	1680	1501	6	1.25242
Solyc02g070200.2.1	1755	1576	45.9266	9.13035
Solyc09g005523.1.1	1809	1630	20.8805	4.0136
Solyc01g088540.1.1	654	475	0	0
Solyc09g092025.1.1	951	772	0	0
Solyc07g019530.3.1	1850	1671	258	48.3752
Solyc01g096770.2.1	668	489	3.14155	2.01286
Solyc08g029220.2.1	3038	2859	36	3.94519
Solyc07g053410.3.1	1768	1589	12	2.36612
Solyc04g064840.1.1	546	367	0	0
Solyc01g098810.3.1	1400	1221	16	4.10567
Solyc10g062160.2.1	3641	3462	175	15.8377
Solyc10g080570.2.1	1760	1581	2	0.396349
Solyc10g006840.3.1	132	7.19434	0	0
Solyc06g068065.1.1	402	223	2	2.80999
Solyc03g110880.3.1	168	12.9312	0	0
Solyc02g070880.1.1	741	562	48	26.7599
Solyc07g045040.3.1	1138	959	0	0
Solyc10g047985.1.1	783	604	0	0
Solyc06g019170.3.1	2666	2487	824.791	103.908
Solyc01g108190.3.1	558	379	142	117.389
Solyc04g007220.3.1	501	322	266	258.825
Solyc07g047870.1.1	549	370	0	0
Solyc12g017360.2.1	1195	1016	1	0.30838
Solyc03g117230.1.1	759	580	0	0
Solyc08g067215.1.1	306	127	0	0
Solyc12g036915.1.1	366	187	0	0
Solyc01g020401.1.1	834	655	0	0
