target_id	length	eff_length	est_counts	tpm
Solyc04g080240.3.1	5745	5566	226	15.3831
Solyc01g107150.3.1	3610	3431	103	11.3736
Solyc04g024560.2.1	639	460	0	0
Solyc05g005220.1.1	777	598	1	0.633547
Solyc08g007545.1.1	426	247	0	0
Solyc10g046920.1.1	804	625	0	0
Solyc07g032070.2.1	66	3.85692	0	0
Solyc01g080540.3.1	1336	1157	148	48.4627
Solyc12g035820.2.1	648	469	0	0
Solyc03g007085.1.1	291	112	2.58771	8.75341
Solyc12g027560.1.1	270	91.0003	0	0
Solyc03g006080.3.1	4076	3897	0	0
Solyc04g047830.1.1	399	220	0	0
Solyc03g115370.3.1	3062	2883	124	16.2951
Solyc10g005580.3.1	1778	1599	31	7.34502
Solyc04g079840.3.1	1754	1575	50	12.0273
Solyc04g024920.1.1	237	58.1281	0	0
Solyc11g011320.1.1	2016	1837	0	0
Solyc08g067650.1.1	471	292	0	0
Solyc08g080220.2.1	5118	4939	19	1.45745
Solyc04g079850.2.1	3349	3170	2	0.239029
Solyc02g093500.3.1	1506	1327	0	0
Solyc03g118333.1.1	480	301	0	0
Solyc03g033520.2.1	2215	2036	2	0.372162
Solyc01g107120.3.1	2193	2014	0	0
Solyc06g082070.3.1	8830	8651	9	0.394145
Solyc03g078425.1.1	714	535	0	0
Solyc10g050067.1.1	3126	2947	0	0
Solyc10g018813.1.1	660	481	0	0
Solyc03g115770.3.1	2930	2751	102.797	14.1569
Solyc01g091385.1.1	7059	6880	93.0797	5.12562
Solyc08g079317.1.1	687	508	2	1.49158
Solyc11g043110.2.1	913	734	0	0
Solyc10g078920.2.1	858	679	30.0468	16.7652
Solyc03g007515.1.1	702	523	11	7.96839
Solyc07g052410.3.1	1218	1039	3	1.09392
Solyc03g046545.1.1	903	724	0	0
Solyc09g014780.3.1	5165	4986	240	18.2364
Solyc10g074450.1.1	183	17.7996	0	0
Solyc01g010960.2.1	315	136	0	0
Solyc01g009030.3.1	2578	2399	162	25.5838
Solyc06g069810.1.1	735	556	0	0
Solyc02g079410.2.1	1174	995	59	22.4651
Solyc03g118700.3.1	2053	1874	1.02364	0.206947
Solyc07g044900.1.1	153	9.8295	0	0
Solyc04g049360.3.1	3081	2902	38	4.96096
Solyc01g011097.1.1	321	142	0	0
Solyc06g060530.1.1	1464	1285	18	5.307
Solyc12g017700.2.1	3234	3055	0	0
Solyc09g009080.3.1	9804	9625	384	15.1151
Solyc01g065550.3.1	2519	2340	207.412	33.5813
Solyc08g041810.1.1	519	340	0	0
Solyc06g011630.1.1	168	12.9312	0	0
Solyc06g064480.3.1	2478	2299	7	1.15356
Solyc05g005590.3.1	1545	1366	70	19.4145
Solyc01g096470.3.1	1683	1504	221	55.6704
Solyc09g059820.1.1	558	379	0	0
Solyc09g083170.3.1	451	272	0	0
Solyc08g078490.3.1	2726	2547	67.7191	10.0731
Solyc10g083280.2.1	3110	2931	312.487	40.3921
Solyc05g026045.1.1	395	216	1	1.75399
Solyc03g095500.3.1	751	572	0	0
Solyc08g075070.3.1	1633	1454	13	3.38734
Solyc01g105300.3.1	891	712	1	0.532108
Solyc09g007130.3.1	1694	1515	34	8.50249
Solyc07g043280.1.1	516	337	0	0
Solyc12g096150.2.1	1085	906	93	38.8897
Solyc06g061000.3.1	1688	1509	420	105.448
Solyc05g007570.3.1	2820	2641	997	143.023
Solyc02g082190.3.1	2109	1930	127	24.9302
Solyc01g008497.1.1	4756	4577	0	0
Solyc01g022760.1.1	294	115	0	0
Solyc12g009775.1.1	732	553	0	0
Solyc02g036470.3.1	4349	4170	44	3.99757
Solyc01g110360.3.1	1641	1462	428	110.911
Solyc04g071180.3.1	760	581	21	13.6938
Solyc10g049210.2.1	1915	1736	31.6804	6.91387
Solyc05g055600.3.1	1352	1173	81	26.1617
Solyc11g006740.2.1	1443	1264	5	1.49866
Solyc08g016677.1.1	1038	859	0	0
Solyc11g068355.1.1	1272	1093	0	0
Solyc01g100330.3.1	1853	1674	120	27.1585
Solyc10g050590.1.1	156	10.3458	0	0
Solyc09g055350.3.1	3056	2877	89	11.7201
Solyc09g074210.3.1	2075	1896	9	1.79839
Solyc01g090810.3.1	1412	1233	0	0
Solyc03g116060.3.1	8698	8519	213.623	9.50036
Solyc03g119580.1.1	1158	979	0.36019	0.139389
Solyc07g006100.3.1	3125	2946	11	1.41462
Solyc08g077660.1.1	255	76.0064	0	0
Solyc10g081130.2.1	1119	940	251	101.164
Solyc04g053085.1.1	447	268	0	0
Solyc07g065340.1.1	996	817	106.339	49.3119
Solyc11g032200.2.1	1704	1525	33	8.1983
Solyc05g005560.3.1	3603	3424	63.2756	7.00135
Solyc08g013750.3.1	1906	1727	4	0.8775
Solyc08g066495.1.1	711	532	0	0
Solyc07g005100.3.1	1350	1171	220	71.1779
Solyc09g063010.3.1	1005	826	8	3.66935
Solyc06g083465.1.1	1434	1255	450	135.847
Solyc10g018840.2.1	243	64.0516	10	59.1493
Solyc05g026130.3.1	1242	1063	84	29.9382
Solyc01g096540.3.1	4487	4308	166.204	14.6166
Solyc03g083570.3.1	749	570	52	34.5627
Solyc08g078930.1.1	408	229	7	11.5809
Solyc03g118870.3.1	2617	2438	3	0.466195
Solyc07g055050.3.1	1572	1393	392	106.614
Solyc09g074930.3.1	1329	1150	722	237.859
Solyc09g010740.3.1	1582	1403	127	34.2946
Solyc02g021765.1.1	252	73.0112	0	0
Solyc10g076600.2.1	3507	3328	1123	127.843
Solyc08g015694.1.1	1767	1588	2	0.477155
Solyc10g050880.1.1	939	760	0	0
Solyc09g059260.3.1	1527	1348	0	0
Solyc05g008770.3.1	2143	1964	96	18.5187
Solyc05g023775.1.1	129	6.9214	0	0
Solyc01g098700.3.1	2632	2453	74	11.4291
Solyc10g007790.3.1	2349	2170	0	0
Solyc09g009250.3.1	1706	1527	4	0.992432
Solyc01g073780.2.1	1356	1177	0	0
Solyc02g055370.3.1	680	501	0	0
Solyc04g077850.3.1	3679	3500	280	30.3089
Solyc04g078070.3.1	620	441	1385	1189.85
Solyc07g064310.2.1	2004	1825	36.1233	7.49901
Solyc01g087520.3.1	516	337	163	183.247
Solyc03g119260.3.1	444	265	0	0
Solyc08g015696.1.1	1005	826	5	2.29335
Solyc09g097870.3.1	2642	2463	28	4.30698
Solyc11g020710.2.1	457	278	5	6.81404
Solyc03g032100.2.1	1644	1465	33	8.53407
Solyc03g083880.3.1	2756	2577	1	0.147016
Solyc12g038130.1.1	819	640	0	0
Solyc02g078840.3.1	1081	902	413	173.47
Solyc05g052970.3.1	2641	2462	172	26.4679
Solyc09g007710.3.1	4097	3918	0	0
Solyc02g081900.3.1	2670	2491	9	1.36883
Solyc12g038490.2.1	8000	7821	96	4.65038
Solyc09g065883.1.1	380	201	0	0
Solyc01g107720.3.1	3010	2831	0	0
Solyc02g077220.3.1	1042	863	78	34.2423
Solyc10g076180.1.1	966	787	56	26.9583
Solyc09g009990.3.1	2976	2797	289	39.1458
Solyc07g039420.1.1	972	793	1.04588	0.499677
Solyc09g090050.3.1	1129	950	62	24.7257
Solyc10g078480.2.1	2177	1998	68	12.8942
Solyc02g071080.2.1	1267	1088	40.2344	14.0103
Solyc03g058570.1.1	291	112	0	0
Solyc06g008715.1.1	435	256	22.2305	32.8995
Solyc10g083675.1.1	1119	940	4	1.61217
Solyc06g075350.2.1	743	564	2	1.34348
Solyc07g021140.1.1	396	217	0	0
Solyc01g059900.3.1	525	346	0	0
Solyc11g030770.1.1	240	61.0822	0	0
Solyc11g005540.1.1	411	232	0	0
Solyc01g102285.1.1	744	565	87.4229	58.6214
Solyc03g007450.1.1	174	14.6185	0	0
Solyc10g017580.3.1	1691	1512	21	5.26196
Solyc09g098320.1.1	492	313	0	0
Solyc07g049460.3.1	1880	1701	4	0.890913
Solyc12g035620.2.1	885	706	0	0
Solyc11g030820.1.1	435	256	0	0
Solyc08g060860.3.1	1306	1127	68	22.8594
Solyc08g080800.1.1	1035	856	0	0
Solyc04g050915.1.1	615	436	1	0.868947
Solyc06g053385.1.1	954	775	40	19.5541
Solyc06g009660.3.1	1060	881	40.5068	17.4194
Solyc01g005620.3.1	1539	1360	686.869	191.344
Solyc04g071680.2.1	2808	2629	0	0
Solyc06g053870.3.1	1523	1344	0	0
Solyc03g013306.1.1	705	526	0	0
Solyc12g097035.1.1	809	630	0	0
Solyc01g088500.3.1	1356	1177	1	0.321887
Solyc10g085050.2.1	4959	4780	184.997	14.6628
Solyc11g006470.2.1	2563	2384	210.318	33.4234
Solyc08g066630.2.1	848	669	2	1.13262
Solyc01g020500.2.1	431	252	0	0
Solyc07g063550.3.1	2879	2700	284	39.8505
Solyc12g038150.1.1	498	319	0	0
Solyc09g074420.3.1	2427	2248	43	7.24689
Solyc01g087150.3.1	2177	1998	7.18418	1.36226
Solyc02g065060.3.1	1682	1503	37	9.32658
Solyc10g054500.1.1	162	11.5236	0	0
Solyc05g013465.1.1	732	553	0	0
Solyc03g082740.3.1	1536	1357	46	12.8427
Solyc08g041970.1.1	183	17.7996	0	0
Solyc02g062370.3.1	2205	2026	19	3.55299
Solyc02g091080.2.1	2881	2702	1	0.140215
Solyc03g033720.3.1	2343	2164	2	0.350149
Solyc12g009430.2.1	1651	1472	48	12.3542
Solyc05g008380.3.1	4124	3945	712	68.3774
Solyc02g086840.3.1	3547	3368	0	0
Solyc10g019115.1.1	513	334	0	0
Solyc11g069210.2.1	1928	1749	4	0.866463
Solyc01g005865.1.1	509	330	0	0
Solyc01g009420.3.1	1639	1460	57	14.7911
Solyc02g083330.1.1	309	130	0	0
Solyc10g080740.2.1	3887	3708	438	44.7522
Solyc08g062540.1.1	324	145	0	0
Solyc11g006330.1.1	282	103	0	0
Solyc11g066120.2.1	1108	929	201.219	82.0601
Solyc03g034010.3.1	1148	969	24	9.38355
Solyc03g005300.3.1	1047	868	123	53.6865
Solyc04g064940.3.1	3353	3174	52	6.20692
Solyc08g061190.1.1	168	12.9312	0	0
Solyc01g017510.1.1	891	712	2.21657	1.17945
Solyc05g055105.1.1	372	193	0	0
Solyc12g036140.2.1	1686	1507	0	0
Solyc09g083105.1.1	629	450	0	0
Solyc03g007550.3.1	3243	3064	8	0.989193
Solyc10g051257.1.1	537	358	0	0
Solyc08g067360.3.1	836	657	32	18.4529
Solyc08g082670.3.1	6432	6253	5	0.302943
Solyc06g066690.3.1	915	736	0	0
Solyc09g011675.1.1	369	190	0	0
Solyc03g013605.1.1	114	5.81021	0	0
Solyc02g089040.3.1	5338	5159	42.617	3.12966
Solyc05g023850.2.1	1551	1372	0	0
Solyc11g021240.2.1	582	403	42	39.4843
Solyc03g034400.3.1	1701	1522	10.4278	2.59573
Solyc01g014260.1.1	141	8.14747	0	0
Solyc02g083010.1.1	858	679	0	0
Solyc01g073720.2.1	551	372	22	22.4057
Solyc01g013950.1.1	513	334	0	0
Solyc07g042097.1.1	1023	844	0	0
Solyc07g042600.2.1	1332	1153	0	0
Solyc06g011595.1.1	321	142	0	0
Solyc07g039280.1.1	366	187	0	0
Solyc02g078830.3.1	3056	2877	279	36.7404
Solyc06g009380.3.1	1523	1344	233	65.6805
Solyc07g044793.1.1	735	556	0	0
Solyc11g069070.2.1	1400	1221	110	34.1316
Solyc03g111330.3.1	757	578	23	15.0758
Solyc03g007750.3.1	1384	1205	38	11.9475
Solyc07g008740.2.1	1290	1111	0	0
Solyc11g020030.2.1	303	124	0	0
Solyc01g091450.3.1	2375	2196	8	1.38019
Solyc10g076865.1.1	837	658	0	0
Solyc04g045640.1.1	177	15.5846	0	0
Solyc07g055930.3.1	2265	2086	153	27.788
Solyc12g097095.1.1	4856	4677	6.36904	0.515925
Solyc12g094710.2.1	1592	1413	46	12.3338
Solyc08g081940.3.1	3719	3540	20	2.14046
Solyc06g084155.1.1	4173	3994	132.54	12.5724
Solyc10g046990.2.1	493	314	2	2.41313
Solyc09g082450.1.1	2514	2335	4	0.649012
Solyc04g079980.3.1	1696	1517	252	62.9353
Solyc01g011190.1.1	192	21.9418	0	0
Solyc10g039190.2.1	3295	3116	59	7.17355
Solyc11g011600.2.1	504	325	3.81385	4.4459
Solyc10g080260.2.1	2543	2364	53	8.49392
Solyc10g074823.1.1	645	466	2	1.62601
Solyc06g005520.3.1	1601	1422	11	2.93071
Solyc12g007110.2.1	3009	2830	171	22.8923
Solyc01g087700.1.1	372	193	0	0
Solyc12g038420.2.1	430	251	0	0
Solyc02g085770.3.1	336	157	0	0
Solyc12g005785.1.1	228	49.4247	0	0
Solyc01g058260.3.1	2447	2268	124	20.7137
Solyc11g005530.2.1	3440	3261	0	0
Solyc05g015910.1.1	396	217	0	0
Solyc11g010895.1.1	3934	3755	63	6.35639
Solyc07g066260.3.1	2484	2305	81.3917	13.3779
Solyc03g117400.3.1	1054	875	0	0
Solyc09g042740.3.1	4042	3863	11.3087	1.10909
Solyc10g054980.2.1	1035	856	0	0
Solyc07g055020.3.1	2482	2303	14	2.30311
Solyc10g052825.1.1	498	319	0	0
Solyc02g084760.3.1	992	813	255	118.831
Solyc05g017930.2.1	429	250	0	0
Solyc02g088570.2.1	1368	1189	84	26.7656
Solyc07g043715.1.1	1131	952	0	0
Solyc04g024775.1.1	1008	829	0	0
Solyc06g084400.3.1	1381	1202	12	3.7823
Solyc05g056150.3.1	1458	1279	33	9.77514
Solyc11g066170.2.1	2254	2075	0	0
Solyc04g025880.3.1	2954	2775	9	1.22874
Solyc08g074960.3.1	2427	2248	28	4.71891
Solyc04g025710.2.1	580	401	0	0
Solyc08g005430.3.1	2079	1900	14	2.79161
Solyc10g081610.2.1	4184	4005	409.898	38.7751
Solyc01g090200.3.1	3671	3492	56	6.07566
Solyc06g083580.3.1	2683	2504	982.991	148.729
Solyc03g083130.2.1	4665	4486	1	0.084454
Solyc08g065820.2.1	4057	3878	8	0.781559
Solyc06g075880.1.1	567	388	0	0
Solyc01g100290.3.1	3436	3257	426	49.5532
Solyc01g009880.2.1	2143	1964	0	0
Solyc09g058996.1.1	787	608	0	0
Solyc11g071205.1.1	620	441	50.9863	43.8021
Solyc05g051440.1.1	726	547	0	0
Solyc12g019920.1.1	384	205	0	0
Solyc02g070430.3.1	1367	1188	13	4.14578
Solyc03g110870.3.1	574	395	36	34.5291
Solyc08g065900.3.1	1287	1108	559.853	191.432
Solyc03g078005.1.1	249	70.019	1	5.41083
Solyc11g071240.2.1	1324	1145	3	0.992648
Solyc01g088830.2.1	1461	1282	0	0
Solyc09g075650.3.1	2509	2330	0	0
Solyc09g031655.1.1	327	148	0	0
Solyc02g037500.1.1	183	17.7996	0	0
Solyc01g067650.2.1	519	340	0	0
Solyc07g049290.3.1	3415	3236	371	43.4355
Solyc11g021190.1.1	636	457	11	9.11919
Solyc01g090465.1.1	540	361	0	0
Solyc08g007718.1.1	852	673	0	0
Solyc03g098325.1.1	1020	841	8	3.60391
Solyc12g042460.2.1	2022	1843	5.01185	1.03027
Solyc02g064806.1.1	627	448	5	4.22836
Solyc02g063548.1.1	243	64.0516	0	0
Solyc08g077840.3.1	1615	1436	49	12.9277
Solyc08g028703.1.1	363	184	0	0
Solyc06g009600.1.1	2013	1834	0	0
Solyc01g106050.3.1	3950	3771	214.248	21.5248
Solyc03g046470.3.1	3146	2967	15	1.91537
Solyc05g055585.1.1	279	100	0	0
Solyc09g083080.3.1	2096	1917	134	26.4827
Solyc05g024210.1.1	1011	832	0	0
Solyc10g081510.2.1	2797	2618	2246.6	325.114
Solyc06g050250.1.1	1734	1555	14	3.41097
Solyc07g045460.3.1	1554	1375	36	9.91926
Solyc07g062640.3.1	2664	2485	330	50.3115
Solyc01g011353.1.1	1935	1756	0	0
Solyc11g040260.2.1	2605	2426	32	4.99734
Solyc04g015130.3.1	3067	2888	486	63.7557
Solyc03g119460.3.1	4066	3887	309.126	30.1301
Solyc05g013310.1.1	456	277	0	0
Solyc03g120120.3.1	3480	3301	15	1.72157
Solyc07g015820.1.1	516	337	0	0
Solyc05g024330.1.1	561	382	0	0
Solyc01g104444.1.1	811	632	0.396371	0.23761
Solyc05g050630.3.1	6291	6112	16.2438	1.00689
Solyc12g055720.2.1	2879	2700	107	15.0141
Solyc08g005470.3.1	1383	1204	206.954	65.1219
Solyc03g079960.3.1	2068	1889	3	0.601685
Solyc10g009560.1.1	228	49.4247	0	0
Solyc07g044760.3.1	3846	3667	297	30.6849
Solyc07g043230.3.1	1293	1114	2	0.680181
Solyc11g056410.2.1	627	448	123.876	104.758
Solyc07g045140.3.1	846	667	5	2.84004
Solyc09g090635.1.1	116	5.93769	0	0
Solyc12g096460.2.1	1475	1296	35	10.2316
Solyc03g063390.1.1	1698	1519	8	1.99532
Solyc01g094200.3.1	2345	2166	667.759	116.8
Solyc01g057773.1.1	393	214	0	0
Solyc01g007100.3.1	2858	2679	123	17.3945
Solyc08g048010.1.1	153	9.8295	0	0
Solyc09g011450.3.1	1549	1370	124	34.2911
Solyc10g024380.1.1	156	10.3458	0	0
Solyc02g084960.1.1	750	571	36	23.8861
Solyc07g025220.1.1	303	124	0	0
Solyc12g008510.2.1	1889	1710	104	23.0418
Solyc10g039430.2.1	2423	2244	86	14.5196
Solyc02g021100.3.1	2196	2017	65	12.2092
Solyc06g008650.3.1	570	391	7	6.78267
Solyc08g074495.1.1	810	631	9	5.40372
Solyc10g045420.2.1	2514	2335	17	2.7583
Solyc11g068450.2.1	841	662	26	14.8797
Solyc11g068610.2.1	1508	1329	60	17.1043
Solyc07g062290.3.1	732	553	4	2.7404
Solyc02g084670.3.1	3742	3563	2.03074	0.215933
Solyc01g102435.1.1	2920	2741	5.11783	0.707385
Solyc06g068880.3.1	2057	1878	25	5.04341
Solyc03g025700.1.1	1620	1441	4	1.05166
Solyc06g069520.3.1	653	474	60	47.9571
Solyc06g083700.3.1	2459	2280	1	0.166167
Solyc11g008725.1.1	453	274	0	0
Solyc12g100353.1.1	6309	6130	68.8601	4.25585
Solyc11g011300.2.1	2868	2689	18	2.53607
Solyc07g048020.2.1	321	142	0	0
Solyc05g052750.3.1	2199	2020	24	4.50132
Solyc09g064160.3.1	2726	2547	7	1.04124
Solyc10g038035.1.1	579	400	0	0
Solyc04g051513.1.1	2151	1972	1	0.19212
Solyc06g068130.3.1	1212	1033	1	0.366758
Solyc11g032070.2.1	723	544	0	0
Solyc12g017840.2.1	2069	1890	6	1.20273
Solyc04g054370.1.1	498	319	16	19.0024
Solyc04g078520.3.1	1064	885	22	9.41801
Solyc03g117890.3.1	2465	2286	903	149.655
Solyc02g065250.2.1	1559	1380	2294.65	629.965
Solyc05g009850.3.1	3444	3265	82	9.51503
Solyc09g059310.3.1	2092	1913	195	38.6188
Solyc11g022395.1.1	522	343	0	0
Solyc12g038847.1.1	537	358	0	0
Solyc04g071750.3.1	1455	1276	78.8293	23.4054
Solyc04g018143.1.1	774	595	0	0
Solyc01g097600.2.1	2776	2597	23	3.35533
Solyc06g065550.2.1	2446	2267	1	0.16712
Solyc04g051065.1.1	312	133	0	0
Solyc03g020060.3.1	828	649	8.82254	5.15025
Solyc05g012740.2.1	3873	3694	1	0.102561
Solyc01g066560.3.1	1948	1769	305	65.3208
Solyc09g063157.1.1	1776	1597	2	0.474466
Solyc02g080450.1.1	348	169	5	11.2089
Solyc11g040228.1.1	699	520	4.11282	2.99651
Solyc06g007630.1.1	486	307	79	97.4919
Solyc05g053720.3.1	2043	1864	42	8.53656
Solyc04g015720.2.1	2943	2764	0	0
Solyc03g093410.3.1	3230	3051	7	0.869232
Solyc01g067900.3.1	408	229	70	115.809
Solyc01g007900.3.1	1840	1661	58	13.2293
Solyc01g060270.1.1	1398	1219	0	0
Solyc08g066870.3.1	1358	1179	43	13.8177
Solyc11g043040.1.1	279	100	0	0
Solyc06g063320.3.1	988	809	101	47.2991
Solyc08g036660.3.1	613	434	0	0
Solyc10g047550.1.1	666	487	0	0
Solyc06g016780.1.1	342	163	0	0
Solyc01g014967.1.1	771	592	0	0
Solyc10g007640.3.1	2658	2479	1	0.152828
Solyc02g032420.1.1	252	73.0112	0	0
Solyc10g054080.2.1	4216	4037	131	12.294
Solyc04g051764.1.1	1044	865	0	0
Solyc01g088260.3.1	417	238	2	3.1837
Solyc12g036793.1.1	1717	1538	0	0
Solyc08g007714.1.1	879	700	0	0
Solyc09g014760.3.1	2291	2112	107	19.1942
Solyc06g071030.3.1	2055	1876	0	0
Solyc01g111960.3.1	1236	1057	0	0
Solyc03g121340.1.1	261	82.002	0	0
Solyc03g121470.3.1	8116	7937	108.215	5.16547
Solyc06g007660.2.1	1099	920	166.883	68.7233
Solyc06g060230.3.1	2132	1953	834	161.787
Solyc07g052255.1.1	711	532	0	0
Solyc04g015690.3.1	3489	3310	101.346	11.6
Solyc05g014190.3.1	1210	1031	9	3.30722
Solyc05g050570.3.1	1848	1669	4	0.907995
Solyc06g072250.3.1	1373	1194	16	5.07686
Solyc10g009140.3.1	3755	3576	2	0.211891
Solyc06g075600.3.1	2414	2235	0	0
Solyc07g054320.3.1	2690	2511	261	39.3798
Solyc05g008840.2.1	2895	2716	15	2.09238
Solyc08g069170.2.1	2800	2621	2	0.289096
Solyc03g058470.2.1	2889	2710	30	4.19403
Solyc04g015160.3.1	4154	3975	33	3.14526
Solyc03g118300.1.1	270	91.0003	1	4.16329
Solyc03g091010.1.1	330	151	0	0
Solyc02g091655.1.1	1098	919	3.47315	1.43182
Solyc12g088000.2.1	1615	1436	0	0
Solyc07g055830.3.1	1982	1803	250	52.532
Solyc10g044997.1.1	378	199	0	0
Solyc02g032983.1.1	300	121	0	0
Solyc04g014720.3.1	942	763	250	124.135
Solyc12g088500.2.1	1594	1415	6.55749	1.75574
Solyc08g068510.2.1	1811	1632	0	0
Solyc03g120720.3.1	3089	2910	316	41.1409
Solyc05g009560.3.1	1078	899	4	1.6857
Solyc09g005950.3.1	800	621	1	0.610082
Solyc07g045185.1.1	1211	1032	81	29.7362
Solyc06g084580.1.1	2298	2119	0	0
Solyc12g096190.2.1	2076	1897	500	99.8579
Solyc01g096210.3.1	1715	1536	38	9.37286
Solyc02g079740.1.1	1116	937	96	38.816
Solyc06g054220.2.1	597	418	0	0
Solyc02g093850.3.1	2319	2140	338.014	59.8412
Solyc11g068560.2.1	805	626	1	0.605209
Solyc06g069420.3.1	1363	1184	3	0.959951
Solyc07g056070.2.1	741	562	53	35.7289
Solyc02g070280.3.1	2345	2166	197	34.4578
Solyc03g025910.3.1	909	730	196	101.722
Solyc04g008530.2.1	1239	1060	0	0
Solyc10g080130.2.1	1435	1256	2	0.603282
Solyc01g020470.2.1	499	320	0	0
Solyc02g061870.1.1	660	481	0	0
Solyc04g015340.3.1	2257	2078	171	31.1767
Solyc01g111620.3.1	1619	1440	60	15.7859
Solyc02g082990.3.1	313	134	0	0
Solyc03g005460.3.1	4743	4564	3	0.249032
Solyc09g019970.3.1	3372	3193	102	12.1027
Solyc03g095920.2.1	576	397	2.04893	1.95531
Solyc06g082180.2.1	1042	863	99	43.4614
Solyc02g087380.1.1	414	235	0	0
Solyc08g077810.2.1	756	577	0	0
Solyc12g021175.1.1	750	571	0	0
Solyc03g063640.1.1	192	21.9418	0	0
Solyc04g014997.1.1	207	31.3862	0	0
Solyc09g056380.1.1	513	334	77.3018	87.6845
Solyc06g072440.3.1	759	580	26	16.9834
Solyc11g011880.2.1	2210	2031	382	71.2579
Solyc10g054320.2.1	3494	3315	58	6.62864
Solyc01g014060.2.1	429	250	0	0
Solyc07g009500.2.1	630	451	0	0
Solyc08g069140.3.1	3495	3316	24	2.74206
Solyc07g007300.3.1	1660	1481	99.3747	25.4215
Solyc01g104030.3.1	2756	2577	252	37.0481
Solyc01g094690.3.1	1296	1117	56.0804	19.0212
Solyc03g119720.3.1	3212	3033	158.386	19.7844
Solyc12g006500.1.1	1053	874	16	6.93567
Solyc01g005020.3.1	4357	4178	97	8.79595
Solyc02g092670.2.1	4479	4300	155	13.6566
Solyc02g024047.1.1	1191	1012	0	0
Solyc02g091390.3.1	3265	3086	4	0.49107
Solyc07g043710.3.1	1473	1294	0	0
Solyc12g006920.2.1	2526	2347	347	56.0139
Solyc07g041640.3.1	1820	1641	22	5.07918
Solyc12g036410.2.1	2264	2085	72	13.083
Solyc11g006030.1.1	1293	1114	0	0
Solyc10g050776.1.1	282	103	0	0
Solyc07g032050.1.1	603	424	0	0
Solyc03g114860.3.1	1376	1197	59	18.674
Solyc07g039283.1.1	480	301	0	0
Solyc04g076870.3.1	2695	2516	231	34.7841
Solyc11g039913.1.1	492	313	0	0
Solyc10g052500.2.1	2278	2099	3	0.541488
Solyc03g007200.2.1	4353	4174	309.968	28.1348
Solyc01g091410.3.1	963	784	0	0
Solyc04g077615.1.1	7145	6966	45	2.44742
Solyc03g070410.2.1	369	190	0	0
Solyc01g110520.3.1	1734	1555	110.354	26.8867
Solyc11g071460.2.1	1583	1404	14	3.77781
Solyc06g050837.1.1	354	175	0	0
Solyc01g106740.3.1	2513	2334	86	13.9597
Solyc02g089800.3.1	4215	4036	362	33.9811
Solyc11g010180.2.1	878	699	167.892	90.998
Solyc02g071340.2.1	3946	3767	6	0.603442
Solyc03g121580.3.1	1830	1651	126	28.9137
Solyc04g053098.1.1	935	756	0	0
Solyc07g064940.3.1	1158	979	39.1097	15.135
Solyc02g088690.3.1	1641	1462	226.725	58.7533
Solyc06g068220.3.1	1583	1404	152	41.0163
Solyc10g052520.1.1	774	595	21.8397	13.9062
Solyc04g050860.2.1	2547	2368	14.399	2.30373
Solyc06g072695.1.1	1380	1201	0	0
Solyc11g066110.2.1	1757	1578	1504.78	361.282
Solyc02g014135.1.1	1236	1057	0	0
Solyc01g094850.2.1	1647	1468	0	0
Solyc10g037897.1.1	327	148	1	2.55987
Solyc05g007410.1.1	237	58.1281	0	0
Solyc08g065540.3.1	999	820	0	0
Solyc02g014690.1.1	159	10.9088	0	0
Solyc07g007550.3.1	3650	3471	122.413	13.3614
Solyc01g087450.3.1	3721	3542	4	0.42785
Solyc09g005780.2.1	276	97.0001	0	0
Solyc08g080310.1.1	1485	1306	384	111.396
Solyc06g068310.1.1	582	403	0	0
Solyc08g005560.3.1	2416	2237	17	2.87914
Solyc12g044650.2.1	605	426	0	0
Solyc10g083350.2.1	2135	1956	121	23.4367
Solyc01g081535.1.1	405	226	0	0
Solyc06g065430.3.1	2601	2422	0	0
Solyc10g084750.1.1	2496	2317	0	0
Solyc11g010380.2.1	1856	1677	150	33.8874
Solyc08g066335.1.1	819	640	1	0.59197
Solyc10g054310.1.1	234	55.1953	0	0
Solyc02g070935.1.1	923	744	189.261	96.3759
Solyc02g067970.3.1	1409	1230	1	0.308017
Solyc01g095630.3.1	1407	1228	20	6.17037
Solyc12g098620.2.1	1477	1298	2	0.583761
Solyc06g073210.3.1	1887	1708	37	8.20717
Solyc05g018180.3.1	3242	3063	58	7.17399
Solyc02g065290.1.1	612	433	5	4.37484
Solyc11g011050.2.1	1318	1139	17	5.65464
Solyc03g077925.1.1	699	520	0	0
Solyc03g122190.3.1	2714	2535	145	21.6705
Solyc06g082660.3.1	1846	1667	376.539	85.5764
Solyc02g061600.1.1	438	259	0	0
Solyc12g044270.2.1	1872	1693	2.00528	0.448743
Solyc05g055300.1.1	756	577	9	5.90944
Solyc02g078480.3.1	1395	1216	75	23.3672
Solyc02g031980.3.1	1937	1758	34	7.32723
Solyc03g065060.1.1	237	58.1281	0	0
Solyc03g113640.3.1	3880	3701	123	12.5912
Solyc03g117000.3.1	1041	862	28	12.3064
Solyc03g083830.1.1	516	337	0	0
Solyc10g007520.2.1	1369	1190	1	0.31837
Solyc02g084620.3.1	2695	2516	92	13.8534
Solyc04g072640.3.1	1538	1359	140	39.0291
Solyc12g056340.2.1	2869	2690	31	4.36605
Solyc01g106490.2.1	168	12.9312	0	0
Solyc03g118583.1.1	273	94.0001	0	0
